year,season,date,watershed,block,plot,sppnum,taxa,cover,flowernum,notes
2023,early,5/27/2023,N4B,L,3,122,Mimosa (Schrankii) quadrivalvis,2,,
2023,early,5/27/2023,N4B,L,3,125,Sisyrinchium campestre,1,,Sissy camp
2023,early,5/27/2023,N4B,L,3,223,Stenaria nigricans,1,,
2023,early,5/27/2023,N4B,L,3,428,Evolvulus nuttallianus,1,,
2023,late,8/3/2023,N4B,L,3,002,Andropogon gerardii,10,,
2023,late,8/3/2023,N4B,L,3,003,Schizachyrium scoparium,1,,
2023,late,8/3/2023,N4B,L,3,004,Bouteloua curtipendula,70,,
2023,late,8/3/2023,N4B,L,3,018,Sorghastrum nutans,2,,
2023,late,8/3/2023,N4B,L,3,046,Ambrosia psilostachya,1,,
2023,late,8/3/2023,N4B,L,3,058,Symphyotrichym (Aster) ericoides,1,,
2023,late,8/3/2023,N4B,L,3,076,Echinacea angustifolia,1,,
2023,late,8/3/2023,N4B,L,3,122,Mimosa (Schrankii) quadrivalvis,1,,
2023,late,8/3/2023,N4B,L,3,223,Stenaria nigricans,3,4,F4
2023,late,8/3/2023,N4B,L,3,428,Evolvulus nuttallianus,1,,
2023,early,5/27/2023,N4B,L,4,072,Croton monanthogynus,1,,
2023,early,5/27/2023,N4B,L,4,093,Lithospermum incisum,1,1,F1
2023,early,5/27/2023,N4B,L,4,122,Mimosa (Schrankii) quadrivalvis,12,1,F1
2023,early,5/27/2023,N4B,L,4,134,Tragia betonicifolia,3,8,F8
2023,early,5/27/2023,N4B,L,4,223,Stenaria nigricans,2,,
2023,late,8/3/2023,N4B,L,4,002,Andropogon gerardii,45,2,F2
2023,late,8/3/2023,N4B,L,4,003,Schizachyrium scoparium,40,9,F9
2023,late,8/3/2023,N4B,L,4,004,Bouteloua curtipendula,6,7,F7
2023,late,8/3/2023,N4B,L,4,015,Panicum virgatum,2,1,P1
2023,late,8/3/2023,N4B,L,4,018,Sorghastrum nutans,8,,
2023,late,8/3/2023,N4B,L,4,046,Ambrosia psilostachya,3,,
2023,late,8/3/2023,N4B,L,4,122,Mimosa (Schrankii) quadrivalvis,19,,
2023,late,8/3/2023,N4B,L,4,134,Tragia betonicifolia,2,,
2023,late,8/3/2023,N4B,L,4,211,Ambrosia artemisiifolia,1,1,F1
2023,early,5/27/2023,N4B,L,5,041,Ceanothus herbaceus,4,,
2023,early,5/27/2023,N4B,L,5,076,Echinacea angustifolia,2,,
2023,early,5/27/2023,N4B,L,5,084,Hybanthus verticillatus,3,8,F8
2023,early,5/27/2023,N4B,L,5,093,Lithospermum incisum,1,,
2023,early,5/27/2023,N4B,L,5,109,Dalea purpurea,2,,
2023,early,5/27/2023,N4B,L,5,111,Physalis pumila,1,,
2023,early,5/27/2023,N4B,L,5,116,Pediomelum (Psoralea) esculentum,3,,
2023,early,5/27/2023,N4B,L,5,122,Mimosa (Schrankii) quadrivalvis,4,1,F1
2023,early,5/27/2023,N4B,L,5,134,Tragia betonicifolia,1,,
2023,early,5/27/2023,N4B,L,5,152,Asclepias viridiflora,1,,
2023,late,8/3/2023,N4B,L,5,002,Andropogon gerardii,65,,
2023,late,8/3/2023,N4B,L,5,003,Schizachyrium scoparium,20,5,
2023,late,8/3/2023,N4B,L,5,004,Bouteloua curtipendula,35,22,
2023,late,8/3/2023,N4B,L,5,018,Sorghastrum nutans,10,,
2023,late,8/3/2023,N4B,L,5,041,Ceanothus herbaceus,4,,
2023,late,8/3/2023,N4B,L,5,046,Ambrosia psilostachya,1,,
2023,late,8/3/2023,N4B,L,5,061,Astragalus crassicarpus,1,,
2023,late,8/3/2023,N4B,L,5,076,Echinacea angustifolia,2,,
2023,late,8/3/2023,N4B,L,5,109,Dalea purpurea,3,,
2023,late,8/3/2023,N4B,L,5,122,Mimosa (Schrankii) quadrivalvis,12,,
2023,late,8/3/2023,N4B,L,5,223,Stenaria nigricans,3,,
2023,late,8/3/2023,N4B,L,5,999,Rock,6,,
2023,early,5/27/2023,N4B,L,6,006,Bouteloua hirsuta,10,,
2023,early,5/27/2023,N4B,L,6,055,Asclepias verticillata,1,,
2023,early,5/27/2023,N4B,L,6,061,Astragalus crassicarpus,1,,
2023,early,5/27/2023,N4B,L,6,109,Dalea purpurea,1,1,F1
2023,early,5/27/2023,N4B,L,6,122,Mimosa (Schrankii) quadrivalvis,3,,
2023,early,5/27/2023,N4B,L,6,123,Packera (Senecio) plattensis,1,,
2023,early,5/27/2023,N4B,L,6,134,Tragia betonicifolia,2,3,F3
2023,early,5/27/2023,N4B,L,6,149,Scutellaria parvula,1,1,F1
2023,early,5/27/2023,N4B,L,6,223,Stenaria nigricans,2,,
2023,late,8/3/2023,N4B,L,6,002,Andropogon gerardii,25,,"L6- no plot markers, went in-between cages at corner"
2023,late,8/3/2023,N4B,L,6,004,Bouteloua curtipendula,8,2,
2023,late,8/3/2023,N4B,L,6,006,Bouteloua hirsuta,50,17,
2023,late,8/3/2023,N4B,L,6,015,Panicum virgatum,1,,
2023,late,8/3/2023,N4B,L,6,018,Sorghastrum nutans,7,,
2023,late,8/3/2023,N4B,L,6,046,Ambrosia psilostachya,1,,
2023,late,8/3/2023,N4B,L,6,058,Symphyotrichym (Aster) ericoides,2,,
2023,late,8/3/2023,N4B,L,6,059,Symphyotrichym (Aster) oblongifolium,1,,
2023,late,8/3/2023,N4B,L,6,061,Astragalus crassicarpus,1,,
2023,late,8/3/2023,N4B,L,6,109,Dalea purpurea,1,1,
2023,late,8/3/2023,N4B,L,6,122,Mimosa (Schrankii) quadrivalvis,2,,
2023,late,8/3/2023,N4B,L,6,134,Tragia betonicifolia,1,,
2023,late,8/3/2023,N4B,L,6,223,Stenaria nigricans,5,14,
2023,late,8/3/2023,N4B,L,6,997,Dung,8,,
2023,early,5/27/2023,N4B,M,1,034,Carex meadii,11,,
2023,early,5/27/2023,N4B,M,1,043,Symphoricarpos orbiculatus,2,,
2023,early,5/27/2023,N4B,M,1,111,Physalis pumila,2,2,F2
2023,early,5/27/2023,N4B,M,1,149,Scutellaria parvula,1,,
2023,early,5/27/2023,N4B,M,1,519,Carex austrina,4,,
2023,late,8/3/2023,N4B,M,1,002,Andropogon gerardii,45,,
2023,late,8/3/2023,N4B,M,1,003,Schizachyrium scoparium,22,7,F7
2023,late,8/3/2023,N4B,M,1,004,Bouteloua curtipendula,20,22,F22
2023,late,8/3/2023,N4B,M,1,006,Bouteloua hirsuta,1,,
2023,late,8/3/2023,N4B,M,1,018,Sorghastrum nutans,15,,
2023,late,8/3/2023,N4B,M,1,043,Symphoricarpos orbiculatus,3,,
2023,late,8/3/2023,N4B,M,1,046,Ambrosia psilostachya,4,,
2023,late,8/3/2023,N4B,M,1,052,Artemisia ludoviciana,9,,
2023,late,8/3/2023,N4B,M,1,058,Symphyotrichym (Aster) ericoides,5,,
2023,late,8/3/2023,N4B,M,1,086,Brickellia (Kuhnia) eupatoriodes,2,,
2023,late,8/3/2023,N4B,M,1,103,Oxalis violacea,1,1,F1
2023,late,8/3/2023,N4B,M,1,111,Physalis pumila,3,,
2023,late,8/3/2023,N4B,M,1,140,Vernonia baldwinii,1,,
2023,early,5/27/2023,N4B,M,2,006,Bouteloua hirsuta,1,,
2023,early,5/27/2023,N4B,M,2,034,Carex meadii,1,,
2023,early,5/27/2023,N4B,M,2,102,Oxalis stricta,1,,
2023,early,5/27/2023,N4B,M,2,103,Oxalis violacea,2,2,F2
2023,early,5/27/2023,N4B,M,2,111,Physalis pumila,1,,
2023,early,5/27/2023,N4B,M,2,211,Ambrosia artemisiifolia,1,,
2023,early,5/27/2023,N4B,M,2,300,Euphorbia nutans,1,,
2023,late,8/3/2023,N4B,M,2,002,Andropogon gerardii,60,,
2023,late,8/3/2023,N4B,M,2,003,Schizachyrium scoparium,40,8,8F
2023,late,8/3/2023,N4B,M,2,014,Dichanthelium oligosanthes,1,,
2023,late,8/3/2023,N4B,M,2,018,Sorghastrum nutans,6,,
2023,late,8/3/2023,N4B,M,2,034,Carex meadii,1,,
2023,late,8/3/2023,N4B,M,2,046,Ambrosia psilostachya,2,,
2023,late,8/3/2023,N4B,M,2,058,Symphyotrichym (Aster) ericoides,1,,
2023,late,8/3/2023,N4B,M,2,059,Symphyotrichym (Aster) oblongifolium,1,,
2023,late,8/3/2023,N4B,M,2,111,Physalis pumila,1,,
2023,late,8/3/2023,N4B,M,2,216,Euphorbia serpens,1,,
2023,early,5/27/2023,N4B,M,3,014,Dichanthelium oligosanthes,1,,
2023,early,5/27/2023,N4B,M,3,033,Carex inops (heliophila),1,,
2023,early,5/27/2023,N4B,M,3,034,Carex meadii,1,,
2023,early,5/27/2023,N4B,M,3,069,Callirhoe involucrate,1,,
2023,early,5/27/2023,N4B,M,3,104,Penstemon cobaea,1,,
2023,early,5/27/2023,N4B,M,3,120,Ruellia humilis,1,,
2023,early,5/27/2023,N4B,M,3,300,Euphorbia nutans,1,,
2023,early,5/27/2023,N4B,M,3,501,Ophioglossum,1,,
2023,early,5/27/2023,N4B,M,3,519,Carex austrina,1,,
2023,late,8/3/2023,N4B,M,3,002,Andropogon gerardii,30,,
2023,late,8/3/2023,N4B,M,3,003,Schizachyrium scoparium,5,,
2023,late,8/3/2023,N4B,M,3,004,Bouteloua curtipendula,15,,
2023,late,8/3/2023,N4B,M,3,014,Dichanthelium oligosanthes,1,,
2023,late,8/3/2023,N4B,M,3,015,Panicum virgatum,40,,
2023,late,8/3/2023,N4B,M,3,018,Sorghastrum nutans,10,,
2023,late,8/3/2023,N4B,M,3,058,Symphyotrichym (Aster) ericoides,1,,
2023,late,8/3/2023,N4B,M,3,069,Callirhoe involucrate,1,,
2023,late,8/3/2023,N4B,M,3,103,Oxalis violacea,1,,
2023,late,8/3/2023,N4B,M,3,120,Ruellia humilis,1,,
2023,late,8/3/2023,N4B,M,3,140,Vernonia baldwinii,1,,
2023,late,8/3/2023,N4B,M,3,216,Euphorbia serpens,2,,
2023,late,8/3/2023,N4B,M,3,300,Euphorbia nutans,1,,
2023,late,8/3/2023,N4B,M,3,519,Carex austrina,2,,
2023,early,5/27/2023,N4B,M,4,014,Dichanthelium oligosanthes,2,,
2023,early,5/27/2023,N4B,M,4,031,Carex brevior,1,,
2023,early,5/27/2023,N4B,M,4,033,Carex inops (heliophila),2,,
2023,early,5/27/2023,N4B,M,4,034,Carex meadii,6,,
2023,early,5/27/2023,N4B,M,4,109,Dalea purpurea,1,,
2023,early,5/27/2023,N4B,M,4,120,Ruellia humilis,2,,
2023,early,5/27/2023,N4B,M,4,149,Scutellaria parvula,1,,
2023,early,5/27/2023,N4B,M,4,300,Euphorbia nutans,1,,
2023,early,5/27/2023,N4B,M,4,519,Carex austrina,2,,
2023,late,8/3/2023,N4B,M,4,002,Andropogon gerardii,20,2,
2023,late,8/3/2023,N4B,M,4,003,Schizachyrium scoparium,40,,
2023,late,8/3/2023,N4B,M,4,004,Bouteloua curtipendula,3,4,F4
2023,late,8/3/2023,N4B,M,4,014,Dichanthelium oligosanthes,4,,
2023,late,8/3/2023,N4B,M,4,015,Panicum virgatum,6,4,F4
2023,late,8/3/2023,N4B,M,4,018,Sorghastrum nutans,20,1,F1
2023,late,8/3/2023,N4B,M,4,034,Carex meadii,8,,
2023,late,8/3/2023,N4B,M,4,046,Ambrosia psilostachya,8,,
2023,late,8/3/2023,N4B,M,4,052,Artemisia ludoviciana,2,,
2023,late,8/3/2023,N4B,M,4,058,Symphyotrichym (Aster) ericoides,30,,
2023,late,8/3/2023,N4B,M,4,078,Euphorbia marginata,1,,
2023,late,8/3/2023,N4B,M,4,086,Brickellia (Kuhnia) eupatoriodes,6,,
2023,late,8/3/2023,N4B,M,4,103,Oxalis violacea,1,2,F2
2023,late,8/3/2023,N4B,M,4,104,Penstemon cobaea,1,,
2023,late,8/3/2023,N4B,M,4,109,Dalea purpurea,1,,
2023,late,8/3/2023,N4B,M,4,120,Ruellia humilis,9,,
2023,late,8/3/2023,N4B,M,4,130,Solidago rigida,3,,
2023,late,8/3/2023,N4B,M,4,140,Vernonia baldwinii,2,,
2023,late,8/3/2023,N4B,M,4,180,Teucrium canadense,1,,
2023,late,8/3/2023,N4B,M,4,300,Euphorbia nutans,1,,
2023,late,8/3/2023,N4B,M,4,519,Carex austrina,6,,
2023,early,5/27/2023,N4B,M,5,014,Dichanthelium oligosanthes,1,,
2023,early,5/27/2023,N4B,M,5,033,Carex inops (heliophila),1,,
2023,early,5/27/2023,N4B,M,5,034,Carex meadii,2,,
2023,early,5/27/2023,N4B,M,5,070,Cirsium undulatum,3,,
2023,early,5/27/2023,N4B,M,5,300,Euphorbia nutans,1,,
2023,late,8/3/2023,N4B,M,5,002,Andropogon gerardii,20,,
2023,late,8/3/2023,N4B,M,5,003,Schizachyrium scoparium,40,2,2F
2023,late,8/3/2023,N4B,M,5,014,Dichanthelium oligosanthes,2,,
2023,late,8/3/2023,N4B,M,5,018,Sorghastrum nutans,30,2,2F
2023,late,8/3/2023,N4B,M,5,046,Ambrosia psilostachya,1,,
2023,late,8/3/2023,N4B,M,5,086,Brickellia (Kuhnia) eupatoriodes,4,2,2F
2023,late,8/3/2023,N4B,M,5,127,Solidago altissima,8,2,2F
2023,late,8/3/2023,N4B,M,5,139,Verbena stricta,1,1,1F
2023,late,8/3/2023,N4B,M,5,300,Euphorbia nutans,1,,
2023,late,8/3/2023,N4B,M,5,519,Carex austrina,2,,
2023,early,5/27/2023,N4B,M,6,006,Bouteloua hirsuta,1,,
2023,early,5/27/2023,N4B,M,6,014,Dichanthelium oligosanthes,2,8,F8
2023,early,5/27/2023,N4B,M,6,034,Carex meadii,2,,
2023,early,5/27/2023,N4B,M,6,043,Symphoricarpos orbiculatus,7,,
2023,early,5/27/2023,N4B,M,6,069,Callirhoe involucrate,5,2,2F
2023,early,5/27/2023,N4B,M,6,103,Oxalis violacea,1,,
2023,early,5/27/2023,N4B,M,6,104,Penstemon cobaea,1,,
2023,early,5/27/2023,N4B,M,6,111,Physalis pumila,1,,
2023,early,5/27/2023,N4B,M,6,120,Ruellia humilis,1,,
2023,early,5/27/2023,N4B,M,6,139,Verbena stricta,1,,
2023,early,5/27/2023,N4B,M,6,149,Scutellaria parvula,1,,
2023,early,5/27/2023,N4B,M,6,300,Euphorbia nutans,1,,
2023,early,5/27/2023,N4B,M,6,519,Carex austrina,1,,
2023,late,8/3/2023,N4B,M,6,002,Andropogon gerardii,15,,
2023,late,8/3/2023,N4B,M,6,003,Schizachyrium scoparium,30,,
2023,late,8/3/2023,N4B,M,6,004,Bouteloua curtipendula,4,1,1F
2023,late,8/3/2023,N4B,M,6,014,Dichanthelium oligosanthes,4,,
2023,late,8/3/2023,N4B,M,6,018,Sorghastrum nutans,40,,
2023,late,8/3/2023,N4B,M,6,043,Symphoricarpos orbiculatus,8,,
2023,late,8/3/2023,N4B,M,6,046,Ambrosia psilostachya,2,,
2023,late,8/3/2023,N4B,M,6,058,Symphyotrichym (Aster) ericoides,3,,
2023,late,8/3/2023,N4B,M,6,069,Callirhoe involucrate,2,,
2023,late,8/3/2023,N4B,M,6,086,Brickellia (Kuhnia) eupatoriodes,1,,
2023,late,8/3/2023,N4B,M,6,093,Lithospermum incisum,1,,
2023,late,8/3/2023,N4B,M,6,111,Physalis pumila,2,,
2023,late,8/3/2023,N4B,M,6,121,Salvia azurea,2,,
2023,late,8/3/2023,N4B,M,6,127,Solidago altissima,10,1,1F
2023,late,8/3/2023,N4B,M,6,130,Solidago rigida,15,,
2023,late,8/3/2023,N4B,M,6,134,Tragia betonicifolia,1,,
2023,late,8/3/2023,N4B,M,6,139,Verbena stricta,2,,
2023,late,8/3/2023,N4B,M,6,140,Vernonia baldwinii,3,1,1F
2023,early,5/27/2023,N4B,N,1,014,Dichanthelium oligosanthes,3,6,6F
2023,early,5/27/2023,N4B,N,1,031,Carex brevior,2,1,F1
2023,early,5/27/2023,N4B,N,1,034,Carex meadii,9,,
2023,early,5/27/2023,N4B,N,1,043,Symphoricarpos occidentalis,1,,SG notes to check species number 043= Symphoricarpos orbiculatus
2023,early,5/27/2023,N4B,N,1,078,Euphorbia marginata,1,,
2023,early,5/27/2023,N4B,N,1,103,Oxalis violacea,1,1,F1
2023,early,5/27/2023,N4B,N,1,112,Physalis virginiana,1,,no branched hair
2023,early,5/27/2023,N4B,N,1,120,Ruellia humilis,1,,
2023,early,5/27/2023,N4B,N,1,143,Lespedeza violacea,19,,
2023,early,5/27/2023,N4B,N,1,211,Ambrosia artemisiifolia,1,,
2023,late,8/3/2023,N4B,N,1,002,Andropogon gerardii,70,3,
2023,late,8/3/2023,N4B,N,1,003,Schizachyrium scoparium,8,2,
2023,late,8/3/2023,N4B,N,1,004,Bouteloua curtipendula,3,2,
2023,late,8/3/2023,N4B,N,1,018,Sorghastrum nutans,23,,
2023,late,8/3/2023,N4B,N,1,043,Symphoricarpos occidentalis,1,,SG notes to check species number 043= Symphoricarpos orbiculatus
2023,late,8/3/2023,N4B,N,1,046,Ambrosia psilostachya,14,12,
2023,late,8/3/2023,N4B,N,1,052,Artemisia ludoviciana,5,,
2023,late,8/3/2023,N4B,N,1,058,Symphyotrichym (Aster) ericoides,3,,
2023,late,8/3/2023,N4B,N,1,090,Lespedeza capitata,4,2,
2023,late,8/3/2023,N4B,N,1,143,Lespedeza violacea,20,,
2023,late,8/3/2023,N4B,N,1,211,Ambrosia artemisiifolia,1,,
2023,early,5/27/2023,N4B,N,2,014,Dichanthelium oligosanthes,2,3,F3
2023,early,5/27/2023,N4B,N,2,034,Carex meadii,8,,
2023,early,5/27/2023,N4B,N,2,078,Euphorbia marginata,1,,
2023,early,5/27/2023,N4B,N,2,103,Oxalis violacea,1,,
2023,early,5/27/2023,N4B,N,2,120,Ruellia humilis,1,,
2023,early,5/27/2023,N4B,N,2,126,Solanum carolinense,1,,
2023,early,5/27/2023,N4B,N,2,143,Lespedeza violacea,20,,
2023,early,5/27/2023,N4B,N,2,193,Euphorbia dentata,1,,
2023,early,5/27/2023,N4B,N,2,211,Ambrosia artemisiifolia,20,,
2023,early,5/27/2023,N4B,N,2,519,Carex austrina,3,2,F2
2023,late,8/3/2023,N4B,N,2,002,Andropogon gerardii,40,,
2023,late,8/3/2023,N4B,N,2,003,Schizachyrium scoparium,3,,
2023,late,8/3/2023,N4B,N,2,004,Bouteloua curtipendula,7,,
2023,late,8/3/2023,N4B,N,2,014,Dichanthelium oligosanthes,3,,
2023,late,8/3/2023,N4B,N,2,015,Panicum virgatum,15,1,F1
2023,late,8/3/2023,N4B,N,2,018,Sorghastrum nutans,30,1,F1
2023,late,8/3/2023,N4B,N,2,046,Ambrosia psilostachya,1,1,F1
2023,late,8/3/2023,N4B,N,2,052,Artemisia ludoviciana,2,,
2023,late,8/3/2023,N4B,N,2,078,Euphorbia marginata,1,3,F3
2023,late,8/3/2023,N4B,N,2,102,Oxalis stricta,1,,
2023,late,8/3/2023,N4B,N,2,126,Solanum carolinense,2,,
2023,late,8/3/2023,N4B,N,2,143,Lespedeza violacea,40,,
2023,late,8/3/2023,N4B,N,2,156,Acalypha virginica,1,1,F1
2023,late,8/3/2023,N4B,N,2,211,Ambrosia artemisiifolia,21,24,F24
2023,early,5/27/2023,N4B,N,3,014,Dichanthelium oligosanthes,1,1,1F
2023,early,5/27/2023,N4B,N,3,034,Carex meadii,1,,
2023,early,5/27/2023,N4B,N,3,069,Callirhoe involucrate,1,,
2023,early,5/27/2023,N4B,N,3,102,Oxalis stricta,1,,
2023,early,5/27/2023,N4B,N,3,103,Oxalis violacea,1,,
2023,early,5/27/2023,N4B,N,3,111,Physalis pumila,1,,
2023,early,5/27/2023,N4B,N,3,120,Ruellia humilis,1,,
2023,early,5/27/2023,N4B,N,3,211,Ambrosia artemisiifolia,1,,
2023,early,5/27/2023,N4B,N,3,216,Euphorbia serpens,1,,
2023,late,8/3/2023,N4B,N,3,002,Andropogon gerardii,2,,
2023,late,8/3/2023,N4B,N,3,003,Schizachyrium scoparium,65,,
2023,late,8/3/2023,N4B,N,3,004,Bouteloua curtipendula,2,,
2023,late,8/3/2023,N4B,N,3,018,Sorghastrum nutans,27,,
2023,late,8/3/2023,N4B,N,3,033,Carex inops (heliophila),1,,
2023,late,8/3/2023,N4B,N,3,046,Ambrosia psilostachya,7,2,
2023,late,8/3/2023,N4B,N,3,052,Artemisia ludoviciana,5,,
2023,late,8/3/2023,N4B,N,3,058,Symphyotrichym (Aster) ericoides,2,,
2023,late,8/3/2023,N4B,N,3,090,Lespedeza capitata,5,7,
2023,late,8/3/2023,N4B,N,3,102,Oxalis stricta,1,,
2023,late,8/3/2023,N4B,N,3,211,Ambrosia artemisiifolia,2,,
2023,late,8/3/2023,N4B,N,3,216,Euphorbia serpens,8,10,
2023,late,8/3/2023,N4B,N,3,519,Carex austrina,1,,
2023,early,5/27/2023,N4B,N,4,014,Dichanthelium oligosanthes,1,1,1F
2023,early,5/27/2023,N4B,N,4,031,Carex brevior,6,8,"in flower, F8"
2023,early,5/27/2023,N4B,N,4,034,Carex meadii,11,1,"in flower, F1"
2023,early,5/27/2023,N4B,N,4,078,Euphorbia marginata,1,,
2023,early,5/27/2023,N4B,N,4,103,Oxalis violacea,1,1,F1
2023,early,5/27/2023,N4B,N,4,120,Ruellia humilis,1,,
2023,early,5/27/2023,N4B,N,4,139,Verbena stricta,1,,
2023,early,5/27/2023,N4B,N,4,211,Ambrosia artemisiifolia,2,,
2023,early,5/27/2023,N4B,N,4,523,Euphorbia maculata,1,,
2023,late,8/3/2023,N4B,N,4,002,Andropogon gerardii,55,2,
2023,late,8/3/2023,N4B,N,4,003,Schizachyrium scoparium,15,5,
2023,late,8/3/2023,N4B,N,4,018,Sorghastrum nutans,25,,
2023,late,8/3/2023,N4B,N,4,021,Sporobolus compositus (asper),10,,
2023,late,8/3/2023,N4B,N,4,046,Ambrosia psilostachya,3,3,
2023,late,8/3/2023,N4B,N,4,052,Artemisia ludoviciana,15,25,
2023,late,8/3/2023,N4B,N,4,058,Symphyotrichym (Aster) ericoides,12,,
2023,late,8/3/2023,N4B,N,4,078,Euphorbia marginata,1,2,
2023,late,8/3/2023,N4B,N,4,085,Hymenopappus scabiosaeus,1,,
2023,late,8/3/2023,N4B,N,4,090,Lespedeza capitata,1,1,
2023,late,8/3/2023,N4B,N,4,139,Verbena stricta,1,2,
2023,late,8/3/2023,N4B,N,4,140,Vernonia baldwinii,2,1,
2023,late,8/3/2023,N4B,N,4,211,Ambrosia artemisiifolia,7,3,
2023,early,5/27/2023,N4B,N,5,014,Dichanthelium oligosanthes,1,3,F3
2023,early,5/27/2023,N4B,N,5,031,Carex brevior,2,,
2023,early,5/27/2023,N4B,N,5,033,Carex inops (heliophila),2,,
2023,early,5/27/2023,N4B,N,5,034,Carex meadii,5,,
2023,early,5/27/2023,N4B,N,5,078,Euphorbia marginata,1,,
2023,early,5/27/2023,N4B,N,5,120,Ruellia humilis,1,,
2023,early,5/27/2023,N4B,N,5,407,Cirsium altissimum,1,,
2023,late,8/3/2023,N4B,N,5,002,Andropogon gerardii,9,,
2023,late,8/3/2023,N4B,N,5,003,Schizachyrium scoparium,50,,
2023,late,8/3/2023,N4B,N,5,004,Bouteloua curtipendula,,1,"P1, no cover data recorded"
2023,late,8/3/2023,N4B,N,5,014,Dichanthelium oligosanthes,3,,
2023,late,8/3/2023,N4B,N,5,018,Sorghastrum nutans,15,,
2023,late,8/3/2023,N4B,N,5,046,Ambrosia psilostachya,19,34,F34
2023,late,8/3/2023,N4B,N,5,052,Artemisia ludoviciana,4,5,F5
2023,late,8/3/2023,N4B,N,5,058,Symphyotrichym (Aster) ericoides,4,,
2023,late,8/3/2023,N4B,N,5,078,Euphorbia marginata,1,1,F1
2023,late,8/3/2023,N4B,N,5,120,Ruellia humilis,2,,
2023,late,8/3/2023,N4B,N,5,127,Solidago altissima,2,,
2023,late,8/3/2023,N4B,N,5,156,Acalypha virginica,1,2,F2
2023,early,5/27/2023,N4B,N,6,014,Dichanthelium oligosanthes,1,1,F1
2023,early,5/27/2023,N4B,N,6,034,Carex meadii,1,,
2023,early,5/27/2023,N4B,N,6,043,Symphoricarpos occidentalis,2,,SG notes to check species number 043= Symphoricarpos orbiculatus
2023,early,5/27/2023,N4B,N,6,111,Physalis pumila,1,,
2023,early,5/27/2023,N4B,N,6,120,Ruellia humilis,1,,
2023,early,5/27/2023,N4B,N,6,139,Verbena stricta,1,,
2023,early,5/27/2023,N4B,N,6,211,Ambrosia artemisiifolia,1,,
2023,early,5/27/2023,N4B,N,6,216,Euphorbia serpens,1,,
2023,early,5/27/2023,N4B,N,6,218,Tridens flavus,1,,
2023,early,5/27/2023,N4B,N,6,501,Ophioglossum,1,,
2023,early,5/27/2023,N4B,N,6,519,Carex austrina,2,,
2023,late,8/3/2023,N4B,N,6,002,Andropogon gerardii,9,,
2023,late,8/3/2023,N4B,N,6,003,Schizachyrium scoparium,55,1,F1
2023,late,8/3/2023,N4B,N,6,004,Bouteloua curtipendula,4,,
2023,late,8/3/2023,N4B,N,6,015,Panicum virgatum,,3,"F3, no cover data recorded"
2023,late,8/3/2023,N4B,N,6,018,Sorghastrum nutans,15,,
2023,late,8/3/2023,N4B,N,6,043,Symphoricarpos occidentalis,2,,SG notes to check species number 043= Symphoricarpos orbiculatus
2023,late,8/3/2023,N4B,N,6,046,Ambrosia psilostachya,3,,
2023,late,8/3/2023,N4B,N,6,052,Artemisia ludoviciana,1,,
2023,late,8/3/2023,N4B,N,6,058,Symphyotrichym (Aster) ericoides,5,,
2023,late,8/3/2023,N4B,N,6,090,Lespedeza capitata,14,13,F13
2023,late,8/3/2023,N4B,N,6,102,Oxalis stricta,1,,
2023,late,8/3/2023,N4B,N,6,111,Physalis pumila,1,,
2023,late,8/3/2023,N4B,N,6,120,Ruellia humilis,1,,
2023,late,8/3/2023,N4B,N,6,127,Solidago altissima,3,1,F1
2023,late,8/3/2023,N4B,N,6,130,Solidago rigida,3,1,F1
2023,late,8/3/2023,N4B,N,6,139,Verbena stricta,1,,
2023,late,8/3/2023,N4B,N,6,216,Euphorbia serpens,1,,
2023,late,8/3/2023,N4B,N,6,218,Tridens flavus,1,,
2023,late,8/3/2023,N4B,N,6,300,Euphorbia nutans,1,1,F1
2023,late,8/3/2023,N4B,N,6,340,Muhlenbergia racemosa,1,,
2023,late,8/3/2023,N4B,N,6,519,Carex austrina,3,,
2023,early,5/27/2023,N4B,O,1,014,Dichanthelium oligosanthes,1,,
2023,early,5/27/2023,N4B,O,1,040,Amorpha canescens,1,,
2023,early,5/27/2023,N4B,O,1,103,Oxalis violacea,1,,
2023,early,5/27/2023,N4B,O,1,122,Mimosa (Schrankii) quadrivalvis,3,2,F2
2023,early,5/27/2023,N4B,O,1,149,Scutellaria parvula,1,1,F1
2023,early,5/27/2023,N4B,O,1,211,Ambrosia artemisiifolia,1,,
2023,early,5/27/2023,N4B,O,1,300,Euphorbia nutans,1,,
2023,late,8/3/2023,N4B,O,1,002,Andropogon gerardii,70,2,F2
2023,late,8/3/2023,N4B,O,1,003,Schizachyrium scoparium,19,4,F4
2023,late,8/3/2023,N4B,O,1,014,Dichanthelium oligosanthes,1,,
2023,late,8/3/2023,N4B,O,1,018,Sorghastrum nutans,10,,
2023,late,8/3/2023,N4B,O,1,040,Amorpha canescens,2,,
2023,late,8/3/2023,N4B,O,1,072,Croton monanthogynus,1,,
2023,late,8/3/2023,N4B,O,1,122,Mimosa (Schrankii) quadrivalvis,9,,
2023,late,8/3/2023,N4B,O,1,139,Verbena stricta,3,3,F3
2023,late,8/3/2023,N4B,O,1,149,Scutellaria parvula,1,,
2023,late,8/3/2023,N4B,O,1,156,Acalypha virginica,1,,unknown species
2023,early,5/27/2023,N4B,O,2,103,Oxalis violacea,1,,
