,year,season,date,watershed,block,plot,sppnum,taxa,cover,notes
1440,2020,spring,6/17/2020,N4B,N,3,92,Linum sulcatum,1,
1441,2020,spring,6/17/2020,N4B,N,3,112,Physalis virginiana,1,
1442,2020,spring,6/17/2020,N4B,N,3,120,Ruellia humilis,1,
1443,2020,spring,6/17/2020,N4B,N,3,132,Spermolepis inermis,1,
1444,2020,spring,6/17/2020,N4B,N,3,137,Triodanis perfoliata,1,
1445,2020,fall,9/2/2020,N4B,N,3,139,Verbena stricta,1,
1446,2020,fall,9/2/2020,N4B,N,3,156,Acalypha virginica,1,
1447,2020,fall,9/2/2020,N4B,N,3,168,Digitaria cognata,1,
1448,2020,spring,6/17/2020,N4B,N,3,187,Verbascum blattaria,2,
1449,2020,fall,9/2/2020,N4B,N,3,211,Ambrosia artemisiifolia,4,
1450,2020,fall,9/2/2020,N4B,N,3,221,Sporobolus vaginiflorus,1,
1451,2020,spring,6/17/2020,N4B,N,3,233,Plantago virginica,1,
1452,2020,spring,6/17/2020,N4B,N,3,534,Oxalis dillenii,1,
1453,2020,fall,9/2/2020,N4B,N,3,546,Desmodium perplexum,1,
1454,2020,fall,9/2/2020,N4B,N,4,2,Andropogon gerardii,70,
1455,2020,fall,9/2/2020,N4B,N,4,3,Schizachyrium scoparium,18,
1456,2020,fall,9/2/2020,N4B,N,4,4,Bouteloua curtipendula,1,
1457,2020,spring,6/17/2020,N4B,N,4,14,Dichanthelium oligosanthes,2,
1458,2020,fall,9/2/2020,N4B,N,4,18,Sorghastrum nutans,9,
1459,2020,fall,9/2/2020,N4B,N,4,21,Sporobolus compositus,3,
1460,2020,spring,6/17/2020,N4B,N,4,31,Carex brevior,3,
1461,2020,spring,6/17/2020,N4B,N,4,34,Carex meadii,2,
1462,2020,spring,6/17/2020,N4B,N,4,50,Apocynum cannabinum,1,
1463,2020,fall,9/2/2020,N4B,N,4,52,Artemisia ludoviciana,6,
1464,2020,fall,9/2/2020,N4B,N,4,58,Symphyotrichum ericoides,25,
1465,2020,spring,6/17/2020,N4B,N,4,92,Linum sulcatum,1,
1466,2020,fall,9/2/2020,N4B,N,4,140,Vernonia baldwinii,1,
1467,2020,spring,6/17/2020,N4B,N,4,534,Oxalis dillenii,5,
1468,2020,fall,9/2/2020,N4B,N,5,2,Andropogon gerardii,80,
1469,2020,fall,9/2/2020,N4B,N,5,3,Schizachyrium scoparium,12,
1470,2020,fall,9/2/2020,N4B,N,5,4,Bouteloua curtipendula,1,
1471,2020,spring,6/17/2020,N4B,N,5,14,Dichanthelium oligosanthes,2,
1472,2020,fall,9/2/2020,N4B,N,5,18,Sorghastrum nutans,11,
1473,2020,fall,9/2/2020,N4B,N,5,21,Sporobolus compositus,1,
1474,2020,spring,6/17/2020,N4B,N,5,31,Carex brevior,1,
1475,2020,spring,6/17/2020,N4B,N,5,34,Carex meadii,2,
1476,2020,fall,9/2/2020,N4B,N,5,46,Ambrosia psilostachya,2,
1477,2020,fall,9/2/2020,N4B,N,5,52,Artemisia ludoviciana,2,
1478,2020,fall,9/2/2020,N4B,N,5,58,Symphyotrichum ericoides,17,
1479,2020,fall,9/2/2020,N4B,N,5,90,Lespedeza capitata,1,
1480,2020,spring,6/17/2020,N4B,N,5,120,Ruellia humilis,1,
1481,2020,fall,9/2/2020,N4B,N,5,127,Solidago altissima,1,
1482,2020,fall,9/2/2020,N4B,N,6,2,Andropogon gerardii,12,
1483,2020,fall,9/2/2020,N4B,N,6,3,Schizachyrium scoparium,7,
1484,2020,fall,9/2/2020,N4B,N,6,4,Bouteloua curtipendula,1,
1485,2020,fall,9/2/2020,N4B,N,6,11,Eragrostis spectabilis,35,
1486,2020,spring,6/17/2020,N4B,N,6,14,Dichanthelium oligosanthes,1,
1487,2020,fall,9/2/2020,N4B,N,6,18,Sorghastrum nutans,4,
1488,2020,fall,9/2/2020,N4B,N,6,21,Sporobolus compositus,1,
1489,2020,spring,6/17/2020,N4B,N,6,27,Vulpia octoflora,1,
1490,2020,spring,6/17/2020,N4B,N,6,33,Carex inops,1,
1491,2020,spring,6/17/2020,N4B,N,6,34,Carex meadii,1,
1492,2020,spring,6/17/2020,N4B,N,6,36,Cyperus lupulinus,1,
1493,2020,fall,9/2/2020,N4B,N,6,43,Symphoricarpos orbiculatus,2,
1494,2020,spring,6/17/2020,N4B,N,6,44,Achillea millefolium,1,
1495,2020,fall,9/2/2020,N4B,N,6,46,Ambrosia psilostachya,7,
1496,2020,fall,9/2/2020,N4B,N,6,52,Artemisia ludoviciana,2,
1497,2020,fall,9/2/2020,N4B,N,6,58,Symphyotrichum ericoides,1,
1498,2020,spring,6/17/2020,N4B,N,6,75,Draba reptans,1,
1499,2020,spring,6/17/2020,N4B,N,6,89,Lepidium densiflorum,1,
1500,2020,fall,9/2/2020,N4B,N,6,90,Lespedeza capitata,3,
1501,2020,spring,6/17/2020,N4B,N,6,92,Linum sulcatum,2,
1502,2020,spring,6/17/2020,N4B,N,6,115,Polygala verticillata,1,
1503,2020,spring,6/17/2020,N4B,N,6,120,Ruellia humilis,1,
1504,2020,spring,6/17/2020,N4B,N,6,126,Solanum carolinense,1,
1505,2020,fall,9/2/2020,N4B,N,6,127,Solidago altissima,2,
1506,2020,fall,9/2/2020,N4B,N,6,130,Solidago rigida,1,
1507,2020,fall,9/2/2020,N4B,N,6,139,Verbena stricta,2,
1508,2020,spring,6/17/2020,N4B,N,6,143,Lespedeza violacea,1,
1509,2020,fall,9/2/2020,N4B,N,6,156,Acalypha virginica,1,
1510,2020,spring,6/17/2020,N4B,N,6,168,Digitaria cognata,1,
1511,2020,fall,9/2/2020,N4B,N,6,211,Ambrosia artemisiifolia,25,
1512,2020,spring,6/17/2020,N4B,N,6,519,Carex austrina,2,
1513,2020,fall,9/1/2020,N4B,O,1,2,Andropogon gerardii,60,
1514,2020,fall,9/1/2020,N4B,O,1,3,Schizachyrium scoparium,25,
1515,2020,fall,9/1/2020,N4B,O,1,4,Bouteloua curtipendula,2,
1516,2020,spring,6/16/2020,N4B,O,1,14,Dichanthelium oligosanthes,3,
1517,2020,fall,9/1/2020,N4B,O,1,18,Sorghastrum nutans,13,
1518,2020,fall,9/1/2020,N4B,O,1,58,Symphyotrichum ericoides,1,
1519,2020,fall,9/1/2020,N4B,O,1,59,Symphyotrichum oblongifolium,2,
1520,2020,fall,9/1/2020,N4B,O,1,86,Brickellia eupatorioides,1,
1521,2020,spring,6/16/2020,N4B,O,1,122,Mimosa quadrivalvis,5,
1522,2020,fall,9/1/2020,N4B,O,1,139,Verbena stricta,1,
1523,2020,spring,6/16/2020,N4B,O,1,149,Scutellaria parvula,1,
1524,2020,fall,9/1/2020,N4B,O,1,211,Ambrosia artemisiifolia,1,
1525,2020,fall,9/1/2020,N4B,O,2,2,Andropogon gerardii,75,
1526,2020,fall,9/1/2020,N4B,O,2,3,Schizachyrium scoparium,15,
1527,2020,fall,9/1/2020,N4B,O,2,4,Bouteloua curtipendula,1,
1528,2020,fall,9/1/2020,N4B,O,2,15,Panicum virgatum,5,
1529,2020,fall,9/1/2020,N4B,O,2,18,Sorghastrum nutans,7,
1530,2020,fall,9/1/2020,N4B,O,2,46,Ambrosia psilostachya,1,
1531,2020,fall,9/1/2020,N4B,O,2,58,Symphyotrichum ericoides,1,
1532,2020,fall,9/1/2020,N4B,O,2,59,Symphyotrichum oblongifolium,4,
1533,2020,fall,9/1/2020,N4B,O,2,86,Brickellia eupatorioides,1,
1534,2020,spring,6/16/2020,N4B,O,2,103,Oxalis violacea,1,
1535,2020,spring,6/16/2020,N4B,O,2,109,Dalea purpurea,1,
1536,2020,spring,6/16/2020,N4B,O,2,122,Mimosa quadrivalvis,1,
1537,2020,fall,9/1/2020,N4B,O,2,130,Solidago rigida,1,
1538,2020,fall,9/1/2020,N4B,O,3,2,Andropogon gerardii,2,
1539,2020,fall,9/1/2020,N4B,O,3,3,Schizachyrium scoparium,5,
1540,2020,fall,9/1/2020,N4B,O,3,4,Bouteloua curtipendula,70,
1541,2020,fall,9/1/2020,N4B,O,3,6,Bouteloua hirsuta,5,
1542,2020,fall,9/1/2020,N4B,O,3,15,Panicum virgatum,1,
1543,2020,fall,9/1/2020,N4B,O,3,18,Sorghastrum nutans,1,
1544,2020,fall,9/1/2020,N4B,O,3,46,Ambrosia psilostachya,2,
1545,2020,fall,9/1/2020,N4B,O,3,59,Symphyotrichum oblongifolium,2,
1546,2020,spring,6/16/2020,N4B,O,3,62,Astragalus lotiflorus,1,
1547,2020,fall,9/1/2020,N4B,O,3,72,Croton monanthogynus,2,
1548,2020,spring,6/16/2020,N4B,O,3,76,Echinacea angustifolia,3,
1549,2020,spring,6/16/2020,N4B,O,3,84,Hybanthus verticillatus,1,
1550,2020,fall,9/1/2020,N4B,O,3,86,Brickellia eupatorioides,1,
1551,2020,spring,6/16/2020,N4B,O,3,111,Physalis pumila,2,
1552,2020,spring,6/16/2020,N4B,O,3,115,Polygala verticillata,2,
1553,2020,fall,9/1/2020,N4B,O,3,128,Solidago missouriensis,7,
1554,2020,spring,6/16/2020,N4B,O,3,138,Glandularia bipinnatifida,4,
1555,2020,spring,6/16/2020,N4B,O,3,149,Scutellaria parvula,3,
1556,2020,fall,9/1/2020,N4B,O,3,211,Ambrosia artemisiifolia,5,
1557,2020,spring,6/16/2020,N4B,O,3,543,Tragia ramosa,1,
1558,2020,fall,9/1/2020,N4B,O,4,2,Andropogon gerardii,70,
1559,2020,fall,9/1/2020,N4B,O,4,3,Schizachyrium scoparium,10,
1560,2020,fall,9/1/2020,N4B,O,4,4,Bouteloua curtipendula,3,
1561,2020,fall,9/1/2020,N4B,O,4,18,Sorghastrum nutans,20,
1562,2020,fall,9/1/2020,N4B,O,4,41,Ceanothus herbaceus,1,
1563,2020,fall,9/1/2020,N4B,O,4,59,Symphyotrichum oblongifolium,6,
1564,2020,spring,6/16/2020,N4B,O,4,84,Hybanthus verticillatus,2,
1565,2020,fall,9/1/2020,N4B,O,4,86,Brickellia eupatorioides,8,
1566,2020,fall,9/1/2020,N4B,O,4,91,Liatris punctata,2,
1567,2020,spring,6/16/2020,N4B,O,4,103,Oxalis violacea,1,
1568,2020,spring,6/16/2020,N4B,O,4,109,Dalea purpurea,10,
1569,2020,spring,6/16/2020,N4B,O,4,111,Physalis pumila,1,
1570,2020,spring,6/16/2020,N4B,O,4,123,Packera plattensis,1,
1571,2020,fall,9/1/2020,N4B,O,4,130,Solidago rigida,2,
1572,2020,spring,6/16/2020,N4B,O,4,543,Tragia ramosa,1,
1573,2020,fall,9/1/2020,N4B,O,5,2,Andropogon gerardii,45,
1574,2020,fall,9/1/2020,N4B,O,5,3,Schizachyrium scoparium,30,
1575,2020,fall,9/1/2020,N4B,O,5,4,Bouteloua curtipendula,7,
1576,2020,fall,9/1/2020,N4B,O,5,6,Bouteloua hirsuta,1,
1577,2020,fall,9/1/2020,N4B,O,5,15,Panicum virgatum,5,
1578,2020,fall,9/1/2020,N4B,O,5,18,Sorghastrum nutans,3,
1579,2020,fall,9/1/2020,N4B,O,5,46,Ambrosia psilostachya,1,
1580,2020,fall,9/1/2020,N4B,O,5,59,Symphyotrichum oblongifolium,18,
1581,2020,spring,6/16/2020,N4B,O,5,62,Astragalus lotiflorus,1,
1582,2020,spring,6/16/2020,N4B,O,5,84,Hybanthus verticillatus,1,
1583,2020,spring,6/16/2020,N4B,O,5,122,Mimosa quadrivalvis,7,
1584,2020,spring,6/16/2020,N4B,O,5,123,Packera plattensis,1,
1585,2020,fall,9/1/2020,N4B,O,5,128,Solidago missouriensis,1,
1586,2020,fall,9/1/2020,N4B,O,5,130,Solidago rigida,1,
1587,2020,fall,9/1/2020,N4B,O,5,140,Vernonia baldwinii,2,
1588,2020,fall,9/1/2020,N4B,O,5,211,Ambrosia artemisiifolia,1,
1589,2020,spring,6/16/2020,N4B,O,5,543,Tragia ramosa,2,
1590,2020,fall,9/1/2020,N4B,O,6,2,Andropogon gerardii,5,
1591,2020,fall,9/1/2020,N4B,O,6,3,Schizachyrium scoparium,6,
1592,2020,fall,9/1/2020,N4B,O,6,4,Bouteloua curtipendula,65,
1593,2020,fall,9/1/2020,N4B,O,6,18,Sorghastrum nutans,2,
1594,2020,fall,9/1/2020,N4B,O,6,46,Ambrosia psilostachya,1,
1595,2020,fall,9/1/2020,N4B,O,6,58,Symphyotrichum ericoides,1,
1596,2020,spring,6/16/2020,N4B,O,6,62,Astragalus lotiflorus,1,
1597,2020,fall,9/1/2020,N4B,O,6,72,Croton monanthogynus,1,
1598,2020,fall,9/1/2020,N4B,O,6,86,Brickellia eupatorioides,8,
1599,2020,spring,6/16/2020,N4B,O,6,99,Oenothera speciosa,2,
1600,2020,spring,6/16/2020,N4B,O,6,104,Penstemon cobaea,2,
1601,2020,spring,6/16/2020,N4B,O,6,109,Dalea purpurea,2,
1602,2020,spring,6/16/2020,N4B,O,6,111,Physalis pumila,2,
1603,2020,spring,6/16/2020,N4B,O,6,115,Polygala verticillata,1,
1604,2020,spring,6/16/2020,N4B,O,6,118,Ratibida columnifera,1,
1605,2020,fall,9/1/2020,N4B,O,6,128,Solidago missouriensis,6,
1606,2020,fall,9/1/2020,N4B,O,6,139,Verbena stricta,1,
1607,2020,fall,9/1/2020,N4B,O,6,226,Euphorbia stictospora,1,
1608,2020,spring,6/16/2020,N4B,O,6,428,Evolvulus nuttallianus,1,
1609,2020,spring,6/16/2020,N4B,O,6,543,Tragia ramosa,2,
1610,2020,fall,9/1/2020,N4B,P,1,2,Andropogon gerardii,70,
1611,2020,fall,9/1/2020,N4B,P,1,3,Schizachyrium scoparium,4,
1612,2020,fall,9/1/2020,N4B,P,1,4,Bouteloua curtipendula,5,
1613,2020,spring,6/16/2020,N4B,P,1,14,Dichanthelium oligosanthes,1,
1614,2020,fall,9/1/2020,N4B,P,1,15,Panicum virgatum,6,
1615,2020,fall,9/1/2020,N4B,P,1,18,Sorghastrum nutans,11,
1616,2020,fall,9/1/2020,N4B,P,1,21,Sporobolus compositus,2,
1617,2020,fall,9/1/2020,N4B,P,1,42,Rosa arkansana,5,
1618,2020,fall,9/1/2020,N4B,P,1,46,Ambrosia psilostachya,1,
1619,2020,spring,6/16/2020,N4B,P,1,50,Apocynum cannabinum,6,
1620,2020,fall,9/1/2020,N4B,P,1,58,Symphyotrichum ericoides,2,
1621,2020,spring,6/16/2020,N4B,P,1,103,Oxalis violacea,1,
1622,2020,spring,6/16/2020,N4B,P,1,120,Ruellia humilis,1,
1623,2020,fall,9/1/2020,N4B,P,1,127,Solidago altissima,22,
1624,2020,fall,9/1/2020,N4B,P,1,140,Vernonia baldwinii,1,
1625,2020,spring,6/16/2020,N4B,P,1,543,Tragia ramosa,2,
1626,2020,fall,9/1/2020,N4B,P,2,2,Andropogon gerardii,40,
1627,2020,fall,9/1/2020,N4B,P,2,4,Bouteloua curtipendula,10,
1628,2020,fall,9/1/2020,N4B,P,2,18,Sorghastrum nutans,12,
1629,2020,spring,6/16/2020,N4B,P,2,34,Carex meadii,2,
1630,2020,fall,9/1/2020,N4B,P,2,43,Symphoricarpos orbiculatus,90,
1631,2020,spring,6/16/2020,N4B,P,2,50,Apocynum cannabinum,16,
1632,2020,fall,9/1/2020,N4B,P,2,58,Symphyotrichum ericoides,2,
1633,2020,spring,6/16/2020,N4B,P,2,99,Oenothera speciosa,1,
1634,2020,spring,6/16/2020,N4B,P,2,126,Solanum carolinense,3,
1635,2020,fall,9/1/2020,N4B,P,2,126,Solanum carolinense,6,
1636,2020,fall,9/1/2020,N4B,P,2,127,Solidago altissima,7,
1637,2020,fall,9/1/2020,N4B,P,2,410,Eupatorium altissimum,3,
1638,2020,spring,6/16/2020,N4B,P,2,543,Tragia ramosa,1,
1639,2020,fall,9/1/2020,N4B,P,3,2,Andropogon gerardii,25,
1640,2020,fall,9/1/2020,N4B,P,3,3,Schizachyrium scoparium,2,
1641,2020,fall,9/1/2020,N4B,P,3,4,Bouteloua curtipendula,25,
1642,2020,fall,9/1/2020,N4B,P,3,11,Eragrostis spectabilis,4,
1643,2020,fall,9/1/2020,N4B,P,3,18,Sorghastrum nutans,30,
1644,2020,fall,9/1/2020,N4B,P,3,21,Sporobolus compositus,3,
1645,2020,fall,9/1/2020,N4B,P,3,46,Ambrosia psilostachya,4,
1646,2020,spring,6/16/2020,N4B,P,3,50,Apocynum cannabinum,32,
1647,2020,fall,9/1/2020,N4B,P,3,58,Symphyotrichum ericoides,2,
1648,2020,fall,9/1/2020,N4B,P,3,71,Conyza canadensis,1,
1649,2020,fall,9/1/2020,N4B,P,3,72,Croton monanthogynus,2,
1650,2020,spring,6/16/2020,N4B,P,3,84,Hybanthus verticillatus,2,
1651,2020,fall,9/1/2020,N4B,P,3,86,Brickellia eupatorioides,3,
1652,2020,spring,6/16/2020,N4B,P,3,92,Linum sulcatum,2,
1653,2020,spring,6/16/2020,N4B,P,3,103,Oxalis violacea,1,
1654,2020,spring,6/16/2020,N4B,P,3,104,Penstemon cobaea,2,
1655,2020,spring,6/16/2020,N4B,P,3,109,Dalea purpurea,1,
1656,2020,spring,6/16/2020,N4B,P,3,111,Physalis pumila,2,
1657,2020,spring,6/16/2020,N4B,P,3,114,Plantago rhodosperma,2,
1658,2020,spring,6/16/2020,N4B,P,3,138,Glandularia bipinnatifida,8,
1659,2020,fall,9/1/2020,N4B,P,3,140,Vernonia baldwinii,4,
1660,2020,fall,9/1/2020,N4B,P,3,211,Ambrosia artemisiifolia,1,
1661,2020,fall,9/1/2020,N4B,P,3,300,Euphorbia nutans,1,
1662,2020,spring,6/16/2020,N4B,P,3,380,Verbena bracteata,1,
1663,2020,spring,6/16/2020,N4B,P,3,420,Draba cuneifolia,1,
1664,2020,spring,6/16/2020,N4B,P,3,543,Tragia ramosa,1,
1665,2020,fall,9/1/2020,N4B,P,4,2,Andropogon gerardii,35,
1666,2020,fall,9/1/2020,N4B,P,4,3,Schizachyrium scoparium,50,
1667,2020,fall,9/1/2020,N4B,P,4,4,Bouteloua curtipendula,2,
1668,2020,fall,9/1/2020,N4B,P,4,6,Bouteloua hirsuta,3,
1669,2020,fall,9/1/2020,N4B,P,4,18,Sorghastrum nutans,1,
1670,2020,fall,9/1/2020,N4B,P,4,21,Sporobolus compositus,1,
1671,2020,spring,6/16/2020,N4B,P,4,76,Echinacea angustifolia,2,
1672,2020,fall,9/1/2020,N4B,P,4,86,Brickellia eupatorioides,1,
1673,2020,spring,6/16/2020,N4B,P,4,109,Dalea purpurea,3,
1674,2020,fall,9/1/2020,N4B,P,4,130,Solidago rigida,5,
1675,2020,fall,9/1/2020,N4B,P,5,2,Andropogon gerardii,75,
1676,2020,fall,9/1/2020,N4B,P,5,3,Schizachyrium scoparium,1,
1677,2020,fall,9/1/2020,N4B,P,5,4,Bouteloua curtipendula,5,
1678,2020,fall,9/1/2020,N4B,P,5,18,Sorghastrum nutans,12,
1679,2020,fall,9/1/2020,N4B,P,5,21,Sporobolus compositus,2,
1680,2020,spring,6/16/2020,N4B,P,5,55,Asclepias verticillata,1,
1681,2020,fall,9/1/2020,N4B,P,5,59,Symphyotrichum oblongifolium,15,
1682,2020,spring,6/16/2020,N4B,P,5,76,Echinacea angustifolia,4,
1683,2020,spring,6/16/2020,N4B,P,5,93,Lithospermum incisum,1,
1684,2020,spring,6/16/2020,N4B,P,5,109,Dalea purpurea,3,
1685,2020,spring,6/16/2020,N4B,P,5,428,Evolvulus nuttallianus,1,
1686,2020,spring,6/16/2020,N4B,P,5,543,Tragia ramosa,1,
1687,2020,fall,9/1/2020,N4B,P,6,2,Andropogon gerardii,15,
1688,2020,fall,9/1/2020,N4B,P,6,3,Schizachyrium scoparium,2,
1689,2020,fall,9/1/2020,N4B,P,6,4,Bouteloua curtipendula,50,
1690,2020,fall,9/1/2020,N4B,P,6,15,Panicum virgatum,2,
1691,2020,fall,9/1/2020,N4B,P,6,18,Sorghastrum nutans,5,
1692,2020,fall,9/1/2020,N4B,P,6,21,Sporobolus compositus,1,
1693,2020,fall,9/1/2020,N4B,P,6,46,Ambrosia psilostachya,6,
1694,2020,spring,6/16/2020,N4B,P,6,50,Apocynum cannabinum,5,
1695,2020,fall,9/1/2020,N4B,P,6,58,Symphyotrichum ericoides,4,
1696,2020,fall,9/1/2020,N4B,P,6,59,Symphyotrichum oblongifolium,1,
1697,2020,spring,6/16/2020,N4B,P,6,62,Astragalus lotiflorus,1,
1698,2020,fall,9/1/2020,N4B,P,6,72,Croton monanthogynus,1,
1699,2020,spring,6/16/2020,N4B,P,6,85,Hymenopappus scabiosaeus,1,
1700,2020,fall,9/1/2020,N4B,P,6,86,Brickellia eupatorioides,2,
1701,2020,spring,6/16/2020,N4B,P,6,93,Lithospermum incisum,1,
1702,2020,spring,6/16/2020,N4B,P,6,115,Polygala verticillata,1,
1703,2020,spring,6/16/2020,N4B,P,6,118,Ratibida columnifera,1,
1704,2020,spring,6/16/2020,N4B,P,6,138,Glandularia bipinnatifida,2,
1705,2020,spring,6/16/2020,N4B,P,6,233,Plantago virginica,1,
1706,2020,spring,6/16/2020,N4B,P,6,420,Draba cuneifolia,1,
1707,2020,spring,6/16/2020,N4B,P,6,543,Tragia ramosa,2,
1708,2020,fall,9/1/2020,N4B,Q,1,2,Andropogon gerardii,25,
1709,2020,fall,9/1/2020,N4B,Q,1,4,Bouteloua curtipendula,30,
1710,2020,fall,9/1/2020,N4B,Q,1,18,Sorghastrum nutans,19,
1711,2020,fall,9/1/2020,N4B,Q,1,21,Sporobolus compositus,16,
1712,2020,fall,9/1/2020,N4B,Q,1,46,Ambrosia psilostachya,13,
1713,2020,fall,9/1/2020,N4B,Q,1,72,Croton monanthogynus,2,
1714,2020,fall,9/1/2020,N4B,Q,1,92,Linum sulcatum,1,
1715,2020,spring,6/16/2020,N4B,Q,1,94,Lomatium foeniculaceum,3,
1716,2020,spring,6/16/2020,N4B,Q,1,99,Oenothera speciosa,3,
1717,2020,spring,6/16/2020,N4B,Q,1,103,Oxalis violacea,1,
1718,2020,spring,6/16/2020,N4B,Q,1,104,Penstemon cobaea,1,
1719,2020,spring,6/16/2020,N4B,Q,1,109,Dalea purpurea,2,
1720,2020,spring,6/16/2020,N4B,Q,1,111,Physalis pumila,1,
1721,2020,spring,6/16/2020,N4B,Q,1,115,Polygala verticillata,1,
1722,2020,spring,6/16/2020,N4B,Q,1,118,Ratibida columnifera,4,
1723,2020,spring,6/16/2020,N4B,Q,1,122,Mimosa quadrivalvis,12,
1724,2020,spring,6/16/2020,N4B,Q,1,138,Glandularia bipinnatifida,2,
1725,2020,fall,9/1/2020,N4B,Q,1,211,Ambrosia artemisiifolia,2,
1726,2020,spring,6/16/2020,N4B,Q,1,233,Plantago virginica,1,
1727,2020,spring,6/16/2020,N4B,Q,1,534,Oxalis dillenii,1,
1728,2020,spring,6/16/2020,N4B,Q,1,543,Tragia ramosa,5,
1729,2020,fall,9/1/2020,N4B,Q,2,2,Andropogon gerardii,10,
1730,2020,fall,9/1/2020,N4B,Q,2,3,Schizachyrium scoparium,25,
1731,2020,fall,9/1/2020,N4B,Q,2,4,Bouteloua curtipendula,30,
1732,2020,fall,9/1/2020,N4B,Q,2,6,Bouteloua hirsuta,20,
1733,2020,fall,9/1/2020,N4B,Q,2,18,Sorghastrum nutans,5,
1734,2020,fall,9/1/2020,N4B,Q,2,21,Sporobolus compositus,1,
1735,2020,fall,9/1/2020,N4B,Q,2,58,Symphyotrichum ericoides,2,
1736,2020,spring,6/16/2020,N4B,Q,2,62,Astragalus lotiflorus,2,
1737,2020,spring,6/16/2020,N4B,Q,2,76,Echinacea angustifolia,4,
1738,2020,fall,9/1/2020,N4B,Q,2,86,Brickellia eupatorioides,4,
1739,2020,fall,9/1/2020,N4B,Q,2,92,Linum sulcatum,1,
1740,2020,spring,6/16/2020,N4B,Q,2,109,Dalea purpurea,5,
1741,2020,spring,6/16/2020,N4B,Q,2,120,Ruellia humilis,1,
1742,2020,fall,9/1/2020,N4B,Q,2,130,Solidago rigida,1,
1743,2020,spring,6/16/2020,N4B,Q,2,149,Scutellaria parvula,1,
1744,2020,fall,9/1/2020,N4B,Q,2,158,Ulmus americana,1,
1745,2020,spring,6/16/2020,N4B,Q,2,543,Tragia ramosa,1,
1746,2020,fall,9/1/2020,N4B,Q,3,2,Andropogon gerardii,45,
1747,2020,fall,9/1/2020,N4B,Q,3,3,Schizachyrium scoparium,3,
1748,2020,fall,9/1/2020,N4B,Q,3,4,Bouteloua curtipendula,12,
1749,2020,spring,6/16/2020,N4B,Q,3,14,Dichanthelium oligosanthes,2,
1750,2020,fall,9/1/2020,N4B,Q,3,18,Sorghastrum nutans,15,
1751,2020,fall,9/1/2020,N4B,Q,3,21,Sporobolus compositus,8,
1752,2020,spring,6/16/2020,N4B,Q,3,25,Bromus arvensis,1,
1753,2020,spring,6/16/2020,N4B,Q,3,28,Hordeum pusillum,1,
1754,2020,spring,6/16/2020,N4B,Q,3,38,Eleocharis compressa,22,
1755,2020,fall,9/1/2020,N4B,Q,3,46,Ambrosia psilostachya,1,
1756,2020,spring,6/16/2020,N4B,Q,3,55,Asclepias verticillata,1,
1757,2020,fall,9/1/2020,N4B,Q,3,58,Symphyotrichum ericoides,4,
1758,2020,fall,9/1/2020,N4B,Q,3,59,Symphyotrichum oblongifolium,1,
1759,2020,fall,9/1/2020,N4B,Q,3,72,Croton monanthogynus,1,
1760,2020,spring,6/16/2020,N4B,Q,3,109,Dalea purpurea,2,
1761,2020,spring,6/16/2020,N4B,Q,3,120,Ruellia humilis,1,
1762,2020,fall,9/1/2020,N4B,Q,3,127,Solidago altissima,15,
1763,2020,spring,6/16/2020,N4B,Q,3,138,Glandularia bipinnatifida,3,
1764,2020,fall,9/1/2020,N4B,Q,3,140,Vernonia baldwinii,3,
1765,2020,spring,6/16/2020,N4B,Q,3,233,Plantago virginica,2,
1766,2020,spring,6/16/2020,N4B,Q,3,420,Draba cuneifolia,1,
1767,2020,spring,6/16/2020,N4B,Q,3,543,Tragia ramosa,1,
1768,2020,fall,9/1/2020,N4B,Q,4,2,Andropogon gerardii,70,
1769,2020,fall,9/1/2020,N4B,Q,4,4,Bouteloua curtipendula,4,
1770,2020,fall,9/1/2020,N4B,Q,4,18,Sorghastrum nutans,8,
1771,2020,fall,9/1/2020,N4B,Q,4,21,Sporobolus compositus,10,
1772,2020,fall,9/1/2020,N4B,Q,4,59,Symphyotrichum oblongifolium,14,
1773,2020,spring,6/16/2020,N4B,Q,4,62,Astragalus lotiflorus,1,
1774,2020,spring,6/16/2020,N4B,Q,4,76,Echinacea angustifolia,1,
1775,2020,spring,6/16/2020,N4B,Q,4,84,Hybanthus verticillatus,2,
1776,2020,fall,9/1/2020,N4B,Q,4,91,Liatris punctata,12,
1777,2020,spring,6/16/2020,N4B,Q,4,107,Dalea multiflora,1,
1778,2020,spring,6/16/2020,N4B,Q,4,111,Physalis pumila,4,
1779,2020,spring,6/16/2020,N4B,Q,4,115,Polygala verticillata,1,
1780,2020,spring,6/16/2020,N4B,Q,4,116,Pediomelum esculentum,2,
1781,2020,spring,6/16/2020,N4B,Q,4,118,Ratibida columnifera,1,
1782,2020,spring,6/16/2020,N4B,Q,4,122,Mimosa quadrivalvis,5,
1783,2020,fall,9/1/2020,N4B,Q,4,127,Solidago altissima,1,
1784,2020,spring,6/16/2020,N4B,Q,4,138,Glandularia bipinnatifida,1,
1785,2020,fall,9/1/2020,N4B,Q,5,2,Andropogon gerardii,70,
1786,2020,fall,9/1/2020,N4B,Q,5,3,Schizachyrium scoparium,15,
1787,2020,fall,9/1/2020,N4B,Q,5,4,Bouteloua curtipendula,1,
1788,2020,fall,9/1/2020,N4B,Q,5,15,Panicum virgatum,4,
