year,season,date,watershed,block,plot,sppnum,taxa,cover,flw_cover,flw_number,notes
2021,Fall,8/7/2021,N4B,J,1,86,Brickellia eupatorioides,1,1,1,
2021,Fall,8/7/2021,N4B,J,1,127,Solidago altissima,18,NA,NA,
2021,Fall,8/7/2021,N4B,J,1,50,Apocynum cannabinum,1,NA,NA,
2021,Fall,8/7/2021,N4B,J,1,58,Symphyotrichum ericoides,2,NA,NA,
2021,Spring,5/23/2021,N4B,J,6,14,Dichanthelium oligosanthes,4,1,5,
2021,Spring,5/23/2021,N4B,J,6,31,Carex brevior,7,NA,NA,
2021,Spring,5/23/2021,N4B,J,6,32,Carex gravida,1,NA,NA,
2021,Spring,5/23/2021,N4B,J,6,34,Carex meadii,1,NA,NA,
2021,Spring,5/23/2021,N4B,J,6,43,Symphoricarpos orbiculatus,6,NA,NA,
2021,Spring,5/23/2021,N4B,J,6,56,Asclepias viridis,1,1,1,
2021,Spring,5/23/2021,N4B,J,6,407,Cirsium altissimum,1,NA,NA,
2021,Spring,5/23/2021,N4B,J,6,141,Viola bicolor,1,1,1,
2021,Spring,5/23/2021,N4B,J,6,27,Vulpia octoflora,1,1,2,
2021,Spring,5/23/2021,N4B,J,6,92,Linum sulcatum,1,NA,NA,
2021,Spring,5/23/2021,N4B,J,6,102,Oxalis stricta,1,NA,NA,
2021,Spring,5/23/2021,N4B,J,6,103,Oxalis violacea,3,NA,NA,
2021,Spring,5/23/2021,N4B,J,6,118,Ratibida columnifera,1,NA,NA,
2021,Spring,5/23/2021,N4B,J,6,132,Spermolepis inermis,1,NA,NA,
2021,Spring,5/23/2021,N4B,J,6,139,Verbena stricta,7,NA,NA,
2021,Fall,8/7/2021,N4B,J,6,2,Andropogon gerardii,70,NA,NA,
2021,Fall,8/7/2021,N4B,J,6,4,Bouteloua curtipendula,2,NA,NA,
2021,Fall,8/7/2021,N4B,J,6,14,Dichanthelium oligosanthes,6,NA,NA,
2021,Fall,8/7/2021,N4B,J,6,3,Schizachyrium scoparium,1,NA,NA,
2021,Fall,8/7/2021,N4B,J,6,18,Sorghastrum nutans,15,NA,NA,
2021,Fall,8/7/2021,N4B,J,6,21,Sporobolus compositus,2,NA,NA,
2021,Fall,8/7/2021,N4B,J,6,31,Carex brevior,4,NA,NA,
2021,Fall,8/7/2021,N4B,J,6,46,Ambrosia psilostachya,15,1,6,
2021,Fall,8/7/2021,N4B,J,6,43,Symphoricarpos orbiculatus,5,3,15,
2021,Fall,8/7/2021,N4B,J,6,40,Amorpha canescens,1,NA,NA,
2021,Fall,8/7/2021,N4B,J,6,126,Solanum carolinense,1,NA,NA,
2021,Fall,8/7/2021,N4B,J,6,130,Solidago rigida,1,NA,NA,
2021,Fall,8/7/2021,N4B,J,6,58,Symphyotrichum ericoides,3,NA,NA,
2021,Fall,8/7/2021,N4B,J,6,139,Verbena stricta,3,1,8,
2021,Spring,5/23/2021,N4B,J,5,33,Carex inops,2,NA,NA,
2021,Spring,5/23/2021,N4B,J,5,34,Carex meadii,3,NA,NA,
2021,Spring,5/23/2021,N4B,J,5,40,Amorpha canescens,1,NA,NA,
2021,Spring,5/23/2021,N4B,J,5,501,Ophioglossum vulgatum,1,NA,NA,
2021,Spring,5/23/2021,N4B,J,5,143,Lespedeza violacea,3,1,4,
2021,Spring,5/23/2021,N4B,J,5,103,Oxalis violacea,3,NA,NA,
2021,Spring,5/23/2021,N4B,J,5,132,Spermolepis inermis,1,NA,NA,
2021,Spring,5/23/2021,N4B,J,5,134,Tragia betonicifolia,1,NA,NA,
2021,Fall,8/7/2021,N4B,J,5,2,Andropogon gerardii,15,NA,NA,
2021,Fall,8/7/2021,N4B,J,5,14,Dichanthelium oligosanthes,1,NA,NA,
2021,Fall,8/7/2021,N4B,J,5,11,Eragrostis spectabilis,2,NA,NA,
2021,Fall,8/7/2021,N4B,J,5,3,Schizachyrium scoparium,40,NA,NA,
2021,Fall,8/7/2021,N4B,J,5,18,Sorghastrum nutans,25,NA,NA,
2021,Fall,8/7/2021,N4B,J,5,21,Sporobolus compositus,1,NA,NA,
2021,Fall,8/7/2021,N4B,J,5,40,Amorpha canescens,6,NA,NA,
2021,Fall,8/7/2021,N4B,J,5,143,Lespedeza violacea,8,NA,NA,
2021,Fall,8/7/2021,N4B,J,5,58,Symphyotrichum ericoides,3,NA,NA,
2021,Spring,5/23/2021,N4B,J,4,14,Dichanthelium oligosanthes,2,1,2,
2021,Spring,5/23/2021,N4B,J,4,31,Carex brevior,1,NA,NA,
2021,Spring,5/23/2021,N4B,J,4,33,Carex inops,2,NA,NA,
2021,Spring,5/23/2021,N4B,J,4,34,Carex meadii,6,1,4,
2021,Spring,5/23/2021,N4B,J,4,407,Cirsium altissimum,3,NA,NA,
2021,Spring,5/23/2021,N4B,J,4,90,Lespedeza capitata,3,1,2,
2021,Spring,5/23/2021,N4B,J,4,103,Oxalis violacea,15,NA,NA,
2021,Fall,8/7/2021,N4B,J,4,2,Andropogon gerardii,65,NA,NA,
2021,Fall,8/7/2021,N4B,J,4,4,Bouteloua curtipendula,3,2,7,
2021,Fall,8/7/2021,N4B,J,4,18,Sorghastrum nutans,10,NA,NA,
2021,Fall,8/7/2021,N4B,J,4,21,Sporobolus compositus,3,NA,NA,
2021,Fall,8/7/2021,N4B,J,4,46,Ambrosia psilostachya,1,NA,NA,
2021,Fall,8/7/2021,N4B,J,4,52,Artemisia ludoviciana,1,NA,NA,
2021,Fall,8/7/2021,N4B,J,4,120,Ruellia humilis,3,1,3,
2021,Fall,8/7/2021,N4B,J,4,58,Symphyotrichum ericoides,7,NA,NA,
2021,Fall,8/7/2021,N4B,J,4,139,Verbena stricta,1,NA,NA,
2021,Spring,5/23/2021,N4B,K,1,34,Carex meadii,1,NA,NA,
2021,Spring,5/23/2021,N4B,K,1,40,Amorpha canescens,4,NA,NA,
2021,Spring,5/23/2021,N4B,K,1,99,Oenothera speciosa,1,NA,NA,
2021,Spring,5/23/2021,N4B,K,1,161,Asclepias syriaca,1,NA,NA,
2021,Spring,5/23/2021,N4B,K,1,103,Oxalis violacea,25,1,1,
2021,Spring,5/23/2021,N4B,K,1,111,Physalis pumila,3,NA,NA,
2021,Fall,8/7/2021,N4B,K,1,2,Andropogon gerardii,60,NA,NA,
2021,Fall,8/7/2021,N4B,K,1,4,Bouteloua curtipendula,2,1,2,
2021,Fall,8/7/2021,N4B,K,1,14,Dichanthelium oligosanthes,1,NA,NA,
2021,Fall,8/7/2021,N4B,K,1,3,Schizachyrium scoparium,40,NA,NA,
2021,Fall,8/7/2021,N4B,K,1,18,Sorghastrum nutans,10,NA,NA,
2021,Fall,8/7/2021,N4B,K,1,50,Apocynum cannabinum,2,NA,NA,
2021,Fall,8/7/2021,N4B,K,1,40,Amorpha canescens,7,NA,NA,
2021,Fall,8/7/2021,N4B,K,1,23,Sporobolus heterolepis,1,NA,NA,
2021,Fall,8/7/2021,N4B,K,1,58,Symphyotrichum ericoides,1,NA,NA,
2021,Fall,8/7/2021,N4B,K,1,59,Symphyotrichum oblongifolium,7,NA,NA,
2021,Spring,5/23/2021,N4B,K,2,33,Carex inops,1,NA,NA,
2021,Spring,5/23/2021,N4B,K,2,34,Carex meadii,1,NA,NA,
2021,Spring,5/23/2021,N4B,K,2,211,Ambrosia artemisiifolia,1,NA,NA,
2021,Spring,5/23/2021,N4B,K,2,116,Pediomelum esculentum,2,NA,NA,
2021,Spring,5/23/2021,N4B,K,2,103,Oxalis violacea,10,NA,NA,
2021,Spring,5/23/2021,N4B,K,2,111,Physalis pumila,3,NA,NA,
2021,Spring,5/23/2021,N4B,K,2,120,Ruellia humilis,1,NA,NA,
2021,Fall,8/7/2021,N4B,K,2,2,Andropogon gerardii,60,NA,NA,
2021,Fall,8/7/2021,N4B,K,2,4,Bouteloua curtipendula,4,2,5,
2021,Fall,8/7/2021,N4B,K,2,3,Schizachyrium scoparium,35,2,8,
2021,Fall,8/7/2021,N4B,K,2,18,Sorghastrum nutans,6,NA,NA,
2021,Fall,8/7/2021,N4B,K,2,21,Sporobolus compositus,2,NA,NA,
2021,Fall,8/7/2021,N4B,K,2,323,Chamaecrista fasciculata,1,NA,NA,
2021,Fall,8/7/2021,N4B,K,2,253,Mirabilis linearis,1,NA,NA,
2021,Fall,8/7/2021,N4B,K,2,58,Symphyotrichum ericoides,2,NA,NA,
2021,Fall,8/7/2021,N4B,K,2,59,Symphyotrichum oblongifolium,4,NA,NA,
2021,Spring,5/23/2021,N4B,K,4,34,Carex meadii,1,NA,NA,
2021,Spring,5/23/2021,N4B,K,4,55,Asclepias verticillata,1,NA,NA,
2021,Spring,5/23/2021,N4B,K,4,109,Dalea purpurea,1,NA,NA,
2021,Spring,5/23/2021,N4B,K,4,103,Oxalis violacea,7,NA,NA,
2021,Spring,5/23/2021,N4B,K,4,111,Physalis pumila,3,NA,NA,
2021,Fall,8/7/2021,N4B,K,4,2,Andropogon gerardii,40,NA,NA,
2021,Fall,8/7/2021,N4B,K,4,4,Bouteloua curtipendula,4,1,2,
2021,Fall,8/7/2021,N4B,K,4,3,Schizachyrium scoparium,18,NA,NA,
2021,Fall,8/7/2021,N4B,K,4,18,Sorghastrum nutans,5,NA,NA,
2021,Fall,8/7/2021,N4B,K,4,21,Sporobolus compositus,4,NA,NA,
2021,Fall,8/7/2021,N4B,K,4,46,Ambrosia psilostachya,1,NA,NA,
2021,Fall,8/7/2021,N4B,K,4,52,Artemisia ludoviciana,4,1,5,
2021,Fall,8/7/2021,N4B,K,4,55,Asclepias verticillata,2,1,20,
2021,Fall,8/7/2021,N4B,K,4,410,Eupatorium altissimum,1,NA,NA,
2021,Fall,8/7/2021,N4B,K,4,546,Desmodium perplexum,1,NA,NA,
2021,Fall,8/7/2021,N4B,K,4,999,Litter ,10,NA,NA,
2021,Fall,8/7/2021,N4B,K,4,84,Hybanthus verticillatus,1,1,1,
2021,Fall,8/7/2021,N4B,K,4,111,Physalis pumila,5,1,5,
2021,Fall,8/7/2021,N4B,K,4,58,Symphyotrichum ericoides,9,NA,NA,
2021,Fall,8/7/2021,N4B,K,4,134,Tragia betonicifolia,1,NA,NA,
2021,Fall,8/7/2021,N4B,K,4,140,Vernonia baldwinii,1,NA,NA,
2021,Spring,5/23/2021,N4B,K,6,34,Carex meadii,2,NA,NA,
2021,Spring,5/23/2021,N4B,K,6,211,Ambrosia artemisiifolia,1,NA,NA,
2021,Spring,5/23/2021,N4B,K,6,61,Astragalus crassicarpus,1,1,2,
2021,Spring,5/23/2021,N4B,K,6,109,Dalea purpurea,1,NA,NA,
2021,Spring,5/23/2021,N4B,K,6,85,Hymenopappus scabiosaeus,2,NA,NA,
2021,Spring,5/23/2021,N4B,K,6,138,Glandularia bipinnatifida,1,NA,NA,
2021,Spring,5/23/2021,N4B,K,6,428,Evolvulus nuttallianus,1,NA,NA,
2021,Spring,5/23/2021,N4B,K,6,94,Lomatium foeniculaceum,1,NA,NA,
2021,Spring,5/23/2021,N4B,K,6,122,Mimosa quadrivalvis,8,NA,NA,
2021,Spring,5/23/2021,N4B,K,6,111,Physalis pumila,2,NA,NA,
2021,Spring,5/23/2021,N4B,K,6,114,Plantago rhodosperma,1,NA,NA,
2021,Spring,5/23/2021,N4B,K,6,118,Ratibida columnifera,1,NA,NA,
2021,Spring,5/23/2021,N4B,K,6,149,Scutellaria parvula,1,1,6,
2021,Spring,5/23/2021,N4B,K,6,134,Tragia betonicifolia,1,NA,NA,
2021,Spring,5/23/2021,N4B,K,6,139,Verbena stricta,1,NA,NA,
2021,Fall,8/7/2021,N4B,K,6,2,Andropogon gerardii,15,NA,NA,
2021,Fall,8/7/2021,N4B,K,6,4,Bouteloua curtipendula,25,1,19,
2021,Fall,8/7/2021,N4B,K,6,11,Eragrostis spectabilis,1,1,1,
2021,Fall,8/7/2021,N4B,K,6,15,Panicum virgatum,1,NA,NA,
2021,Fall,8/7/2021,N4B,K,6,3,Schizachyrium scoparium,1,NA,NA,
2021,Fall,8/7/2021,N4B,K,6,18,Sorghastrum nutans,12,NA,NA,
2021,Fall,8/7/2021,N4B,K,6,211,Ambrosia artemisiifolia,2,NA,NA,
2021,Fall,8/7/2021,N4B,K,6,46,Ambrosia psilostachya,12,1,24,
2021,Fall,8/7/2021,N4B,K,6,61,Astragalus crassicarpus,2,NA,NA,
2021,Fall,8/7/2021,N4B,K,6,72,Croton monanthogynus,1,NA,NA,
2021,Fall,8/7/2021,N4B,K,6,109,Dalea purpurea,1,NA,NA,
2021,Fall,8/7/2021,N4B,K,6,523,Euphorbia maculata,8,1,13,
2021,Fall,8/7/2021,N4B,K,6,138,Glandularia bipinnatifida,1,NA,NA,
2021,Fall,8/7/2021,N4B,K,6,0,Bare_ground ,2,NA,NA,
2021,Fall,8/7/2021,N4B,K,6,999,Litter ,0,NA,NA,
2021,Fall,8/7/2021,N4B,K,6,998,Rock ,10,NA,NA,
2021,Fall,8/7/2021,N4B,K,6,122,Mimosa quadrivalvis,2,NA,NA,
2021,Fall,8/7/2021,N4B,K,6,111,Physalis pumila,2,NA,NA,
2021,Fall,8/7/2021,N4B,K,6,118,Ratibida columnifera,1,NA,NA,
2021,Fall,8/7/2021,N4B,K,6,149,Scutellaria parvula,1,1,4,
2021,Fall,8/7/2021,N4B,K,6,58,Symphyotrichum ericoides,1,NA,NA,
2021,Fall,8/7/2021,N4B,K,6,59,Symphyotrichum oblongifolium,2,NA,NA,
2021,Fall,8/7/2021,N4B,K,6,134,Tragia betonicifolia,1,NA,NA,
2021,Fall,8/7/2021,N4B,K,6,139,Verbena stricta,1,NA,NA,
2021,Spring,5/23/2021,N4B,K,3,28,Hordeum pusillum,1,1,1,
2021,Spring,5/23/2021,N4B,K,3,34,Carex meadii,1,NA,NA,
2021,Spring,5/23/2021,N4B,K,3,211,Ambrosia artemisiifolia,2,NA,NA,
2021,Spring,5/23/2021,N4B,K,3,61,Astragalus crassicarpus,1,1,1,
2021,Spring,5/23/2021,N4B,K,3,72,Croton monanthogynus,1,NA,NA,
2021,Spring,5/23/2021,N4B,K,3,127,Solidago altissima,1,NA,NA,
2021,Spring,5/23/2021,N4B,K,3,89,Lepidium densiflorum,1,1,1,
2021,Spring,5/23/2021,N4B,K,3,103,Oxalis violacea,20,NA,NA,
2021,Spring,5/23/2021,N4B,K,3,149,Scutellaria parvula,1,NA,NA,
2021,Spring,5/23/2021,N4B,K,3,134,Tragia betonicifolia,1,NA,NA,
2021,Spring,5/23/2021,N4B,K,3,139,Verbena stricta,1,NA,NA,
2021,Fall,8/7/2021,N4B,K,3,2,Andropogon gerardii,8,NA,NA,
2021,Fall,8/7/2021,N4B,K,3,4,Bouteloua curtipendula,35,1,4,
2021,Fall,8/7/2021,N4B,K,3,15,Panicum virgatum,1,NA,NA,
2021,Fall,8/7/2021,N4B,K,3,3,Schizachyrium scoparium,5,NA,NA,
2021,Fall,8/7/2021,N4B,K,3,18,Sorghastrum nutans,7,NA,NA,
2021,Fall,8/7/2021,N4B,K,3,21,Sporobolus compositus,1,NA,NA,
2021,Fall,8/7/2021,N4B,K,3,34,Carex meadii,1,NA,NA,
2021,Fall,8/7/2021,N4B,K,3,211,Ambrosia artemisiifolia,2,NA,NA,
2021,Fall,8/7/2021,N4B,K,3,46,Ambrosia psilostachya,130,2,48,
2021,Fall,8/7/2021,N4B,K,3,61,Astragalus crassicarpus,1,NA,NA,
2021,Fall,8/7/2021,N4B,K,3,72,Croton monanthogynus,1,1,3,
2021,Fall,8/7/2021,N4B,K,3,300,Euphorbia nutans,1,NA,NA,
2021,Fall,8/7/2021,N4B,K,3,0,Bare_ground ,6,NA,NA,
2021,Fall,8/7/2021,N4B,K,3,999,Litter ,2,NA,NA,
2021,Fall,8/7/2021,N4B,K,3,998,Rock ,1,NA,NA,
2021,Fall,8/7/2021,N4B,K,3,149,Scutellaria parvula,1,1,1,
2021,Fall,8/7/2021,N4B,K,3,58,Symphyotrichum ericoides,1,NA,NA,
2021,Fall,8/7/2021,N4B,K,3,134,Tragia betonicifolia,1,NA,NA,
2021,Spring,5/23/2021,N4B,K,5,34,Carex meadii,1,1,1,
2021,Spring,5/23/2021,N4B,K,5,55,Asclepias verticillata,1,NA,NA,
2021,Spring,5/23/2021,N4B,K,5,109,Dalea purpurea,1,NA,NA,
2021,Spring,5/23/2021,N4B,K,5,125,Sisyrinchium campestre,1,1,2,
2021,Spring,5/23/2021,N4B,K,5,134,Tragia betonicifolia,1,NA,NA,
2021,Fall,8/7/2021,N4B,K,5,2,Andropogon gerardii,70,NA,NA,
2021,Fall,8/7/2021,N4B,K,5,4,Bouteloua curtipendula,8,1,5,
2021,Fall,8/7/2021,N4B,K,5,14,Dichanthelium oligosanthes,1,NA,NA,
2021,Fall,8/7/2021,N4B,K,5,3,Schizachyrium scoparium,15,1,1,
2021,Fall,8/7/2021,N4B,K,5,18,Sorghastrum nutans,8,NA,NA,
2021,Fall,8/7/2021,N4B,K,5,21,Sporobolus compositus,1,NA,NA,
2021,Fall,8/7/2021,N4B,K,5,33,Carex inops,1,NA,NA,
2021,Fall,8/7/2021,N4B,K,5,46,Ambrosia psilostachya,1,NA,NA,
2021,Fall,8/7/2021,N4B,K,5,86,Brickellia eupatorioides,1,NA,NA,
2021,Fall,8/7/2021,N4B,K,5,109,Dalea purpurea,1,1,1,
2021,Fall,8/7/2021,N4B,K,5,428,Evolvulus nuttallianus,1,NA,NA,
2021,Fall,8/7/2021,N4B,K,5,43,Symphoricarpos orbiculatus,20,NA,NA,
2021,Fall,8/7/2021,N4B,K,5,58,Symphyotrichum ericoides,2,NA,NA,
2021,Fall,8/7/2021,N4B,K,5,134,Tragia betonicifolia,1,NA,NA,
2021,Spring,5/23/2021,N4B,L,6,6,Bouteloua hirsuta,2,NA,NA,
2021,Spring,5/23/2021,N4B,L,6,61,Astragalus crassicarpus,1,NA,NA,
2021,Spring,5/23/2021,N4B,L,6,41,Ceanothus herbaceus,1,NA,NA,
2021,Spring,5/23/2021,N4B,L,6,109,Dalea purpurea,1,NA,NA,
2021,Spring,5/23/2021,N4B,L,6,125,Sisyrinchium campestre,1,1,5,
2021,Spring,5/23/2021,N4B,L,6,104,Penstemon cobaea,1,NA,NA,
2021,Spring,5/23/2021,N4B,L,6,156,Acalypha virginica,1,NA,NA,
2021,Spring,5/23/2021,N4B,L,6,186,Melilotus officinalis,1,NA,NA,
2021,Spring,5/23/2021,N4B,L,6,223,Stenaria nigricans,1,NA,NA,
2021,Spring,5/23/2021,N4B,L,6,84,Hybanthus verticillatus,1,1,1,
2021,Spring,5/23/2021,N4B,L,6,89,Lepidium densiflorum,1,1,1,
2021,Spring,5/23/2021,N4B,L,6,122,Mimosa quadrivalvis,6,NA,NA,
2021,Spring,5/23/2021,N4B,L,6,123,Packera plattensis,1,NA,NA,
2021,Spring,5/23/2021,N4B,L,6,114,Plantago rhodosperma,1,1,2,
2021,Spring,5/23/2021,N4B,L,6,134,Tragia betonicifolia,1,NA,NA,
2021,Fall,8/7/2021,N4B,L,6,2,Andropogon gerardii,20,NA,NA,
2021,Fall,8/7/2021,N4B,L,6,4,Bouteloua curtipendula,30,1,1,
2021,Fall,8/7/2021,N4B,L,6,6,Bouteloua hirsuta,7,1,11,
2021,Fall,8/7/2021,N4B,L,6,3,Schizachyrium scoparium,6,NA,NA,
2021,Fall,8/7/2021,N4B,L,6,18,Sorghastrum nutans,6,NA,NA,
2021,Fall,8/7/2021,N4B,L,6,21,Sporobolus compositus,1,NA,NA,
2021,Fall,8/7/2021,N4B,L,6,46,Ambrosia psilostachya,6,1,10,
2021,Fall,8/7/2021,N4B,L,6,86,Brickellia eupatorioides,1,NA,NA,
2021,Fall,8/7/2021,N4B,L,6,41,Ceanothus herbaceus,3,NA,NA,
2021,Fall,8/7/2021,N4B,L,6,109,Dalea purpurea,1,1,1,
2021,Fall,8/7/2021,N4B,L,6,223,Stenaria nigricans,3,1,18,
2021,Fall,8/7/2021,N4B,L,6,98,NA NA,1,NA,NA,
2021,Fall,8/7/2021,N4B,L,6,0,Bare_ground ,9,NA,NA,
2021,Fall,8/7/2021,N4B,L,6,997,Dung ,2,NA,NA,
2021,Fall,8/7/2021,N4B,L,6,122,Mimosa quadrivalvis,1,NA,NA,
2021,Fall,8/7/2021,N4B,L,6,58,Symphyotrichum ericoides,1,1,3,
2021,Fall,8/7/2021,N4B,L,6,59,Symphyotrichum oblongifolium,1,NA,NA,
2021,Fall,8/7/2021,N4B,L,6,134,Tragia betonicifolia,1,NA,NA,
2021,Spring,5/23/2021,N4B,L,5,41,Ceanothus herbaceus,3,3,1,
2021,Spring,5/23/2021,N4B,L,5,109,Dalea purpurea,1,NA,NA,
2021,Spring,5/23/2021,N4B,L,5,441,Oenothera glaucifolia,5,NA,NA,
2021,Spring,5/23/2021,N4B,L,5,117,Pediomelum tenuiflorum,1,NA,NA,
2021,Spring,5/23/2021,N4B,L,5,84,Hybanthus verticillatus,1,NA,NA,
2021,Spring,5/23/2021,N4B,L,5,93,Lithospermum incisum,1,1,1,
2021,Spring,5/23/2021,N4B,L,5,122,Mimosa quadrivalvis,1,NA,NA,
2021,Spring,5/23/2021,N4B,L,5,120,Ruellia humilis,1,NA,NA,
2021,Fall,8/7/2021,N4B,L,5,2,Andropogon gerardii,65,NA,NA,
2021,Fall,8/7/2021,N4B,L,5,3,Schizachyrium scoparium,5,NA,NA,
2021,Fall,8/7/2021,N4B,L,5,18,Sorghastrum nutans,10,NA,NA,
2021,Fall,8/7/2021,N4B,L,5,76,Echinacea angustifolia,1,NA,NA,
2021,Fall,8/7/2021,N4B,L,5,441,Oenothera glaucifolia,50,1,20,
2021,Fall,8/7/2021,N4B,L,5,9004,unk_opposite,1,NA,NA,unknown opposite MA pic
2021,Fall,8/7/2021,N4B,L,5,84,Hybanthus verticillatus,1,NA,NA,
2021,Fall,8/7/2021,N4B,L,5,93,Lithospermum incisum,1,NA,NA,
2021,Fall,8/7/2021,N4B,L,5,122,Mimosa quadrivalvis,1,NA,NA,
2021,Fall,8/7/2021,N4B,L,5,111,Physalis pumila,3,NA,NA,
2021,Fall,8/7/2021,N4B,L,5,120,Ruellia humilis,1,NA,NA,
2021,Fall,8/7/2021,N4B,L,5,128,Solidago missouriensis,3,NA,NA,
2021,Fall,8/7/2021,N4B,L,5,134,Tragia betonicifolia,1,NA,NA,
2021,Spring,5/23/2021,N4B,L,2,34,Carex meadii,3,NA,NA,
2021,Spring,5/23/2021,N4B,L,2,55,Asclepias verticillata,1,NA,NA,
2021,Spring,5/23/2021,N4B,L,2,41,Ceanothus herbaceus,4,4,1,
2021,Spring,5/23/2021,N4B,L,2,109,Dalea purpurea,1,NA,NA,
2021,Spring,5/23/2021,N4B,L,2,125,Sisyrinchium campestre,1,1,2,
2021,Spring,5/23/2021,N4B,L,2,441,Oenothera glaucifolia,2,NA,NA,
2021,Spring,5/23/2021,N4B,L,2,428,Evolvulus nuttallianus,1,NA,NA,
2021,Spring,5/23/2021,N4B,L,2,122,Mimosa quadrivalvis,1,NA,NA,
2021,Spring,5/23/2021,N4B,L,2,120,Ruellia humilis,1,NA,NA,
2021,Spring,5/23/2021,N4B,L,2,134,Tragia betonicifolia,1,NA,NA,
2021,Fall,8/7/2021,N4B,L,2,2,Andropogon gerardii,65,NA,NA,
2021,Fall,8/7/2021,N4B,L,2,4,Bouteloua curtipendula,4,1,5,
2021,Fall,8/7/2021,N4B,L,2,3,Schizachyrium scoparium,20,NA,NA,
2021,Fall,8/7/2021,N4B,L,2,18,Sorghastrum nutans,1,NA,NA,
2021,Fall,8/7/2021,N4B,L,2,21,Sporobolus compositus,2,NA,NA,
2021,Fall,8/7/2021,N4B,L,2,46,Ambrosia psilostachya,1,1,2,
2021,Fall,8/7/2021,N4B,L,2,55,Asclepias verticillata,1,NA,NA,
2021,Fall,8/7/2021,N4B,L,2,41,Ceanothus herbaceus,4,NA,NA,
2021,Fall,8/7/2021,N4B,L,2,441,Oenothera glaucifolia,4,1,5,
2021,Fall,8/7/2021,N4B,L,2,428,Evolvulus nuttallianus,1,NA,NA,
2021,Fall,8/7/2021,N4B,L,2,120,Ruellia humilis,1,NA,NA,
2021,Fall,8/7/2021,N4B,L,2,128,Solidago missouriensis,4,1,1,
2021,Fall,8/7/2021,N4B,L,2,134,Tragia betonicifolia,2,1,2,
2021,Fall,8/7/2021,N4B,L,2,140,Vernonia baldwinii,1,NA,NA,
2021,Spring,5/23/2021,N4B,L,3,14,Dichanthelium oligosanthes,1,NA,NA,
2021,Spring,5/23/2021,N4B,L,3,34,Carex meadii,1,NA,NA,
2021,Spring,5/23/2021,N4B,L,3,55,Asclepias verticillata,1,NA,NA,
2021,Spring,5/23/2021,N4B,L,3,41,Ceanothus herbaceus,1,NA,NA,
2021,Spring,5/23/2021,N4B,L,3,72,Croton monanthogynus,1,NA,NA,
2021,Spring,5/23/2021,N4B,L,3,109,Dalea purpurea,2,NA,NA,
2021,Spring,5/23/2021,N4B,L,3,104,Penstemon cobaea,1,NA,NA,
2021,Spring,5/23/2021,N4B,L,3,223,Stenaria nigricans,1,NA,NA,
2021,Spring,5/23/2021,N4B,L,3,125,Sisyrinchium campestre,1,1,1,
2021,Spring,5/23/2021,N4B,L,3,50,Apocynum cannabinum,1,NA,NA,
2021,Spring,5/23/2021,N4B,L,3,428,Evolvulus nuttallianus,1,NA,NA,
2021,Spring,5/23/2021,N4B,L,3,122,Mimosa quadrivalvis,4,NA,NA,
2021,Spring,5/23/2021,N4B,L,3,111,Physalis pumila,2,NA,NA,
2021,Spring,5/23/2021,N4B,L,3,114,Plantago rhodosperma,1,NA,NA,
2021,Spring,5/23/2021,N4B,L,3,120,Ruellia humilis,1,NA,NA,
2021,Spring,5/23/2021,N4B,L,3,134,Tragia betonicifolia,1,NA,NA,
2021,Spring,5/23/2021,N4B,L,3,139,Verbena stricta,1,NA,NA,
2021,Fall,8/7/2021,N4B,L,3,2,Andropogon gerardii,18,NA,NA,
2021,Fall,8/7/2021,N4B,L,3,4,Bouteloua curtipendula,25,NA,NA,
2021,Fall,8/7/2021,N4B,L,3,11,Eragrostis spectabilis,2,NA,NA,
2021,Fall,8/7/2021,N4B,L,3,3,Schizachyrium scoparium,5,NA,NA,
2021,Fall,8/7/2021,N4B,L,3,18,Sorghastrum nutans,8,NA,NA,
2021,Fall,8/7/2021,N4B,L,3,46,Ambrosia psilostachya,9,NA,NA,
2021,Fall,8/7/2021,N4B,L,3,41,Ceanothus herbaceus,1,NA,NA,
2021,Fall,8/7/2021,N4B,L,3,72,Croton monanthogynus,1,NA,NA,
2021,Fall,8/7/2021,N4B,L,3,109,Dalea purpurea,1,NA,NA,
2021,Fall,8/7/2021,N4B,L,3,223,Stenaria nigricans,1,NA,NA,
2021,Fall,8/7/2021,N4B,L,3,0,Bare_ground ,12,NA,NA,
2021,Fall,8/7/2021,N4B,L,3,428,Evolvulus nuttallianus,1,NA,NA,
2021,Fall,8/7/2021,N4B,L,3,122,Mimosa quadrivalvis,6,NA,NA,
2021,Fall,8/7/2021,N4B,L,3,120,Ruellia humilis,2,NA,NA,
2021,Fall,8/7/2021,N4B,L,3,58,Symphyotrichum ericoides,3,NA,NA,
2021,Fall,8/7/2021,N4B,L,3,59,Symphyotrichum oblongifolium,1,NA,NA,
2021,Fall,8/7/2021,N4B,L,3,134,Tragia betonicifolia,1,NA,NA,
2021,Spring,5/23/2021,N4B,L,4,441,Oenothera glaucifolia,15,NA,NA,
2021,Spring,5/23/2021,N4B,L,4,71,Conyza canadensis,1,NA,NA,
2021,Spring,5/23/2021,N4B,L,4,122,Mimosa quadrivalvis,1,NA,NA,
2021,Spring,5/23/2021,N4B,L,4,134,Tragia betonicifolia,1,NA,NA,
2021,Fall,8/7/2021,N4B,L,4,2,Andropogon gerardii,30,NA,NA,
