DataCode,RecType,RecDate,watershed,ppt,Comments
APT01,1,2009-12-08,HQ,12.3,
APT01,1,2009-12-23,HQ,14.4,
APT01,1,2009-12-24,HQ,7,
APT01,1,2009-12-25,HQ,7,
APT01,1,2009-12-29,HQ,1.2,
APT01,1,2010-01-06,HQ,2,old rain gauge
APT01,1,2010-01-19,HQ,0.5,old rain gauge
APT01,1,2010-01-22,HQ,0.5,old rain gauge
APT01,1,2010-01-23,HQ,2,old rain gauge
APT01,1,2010-01-29,HQ,0.2,old rain gauge
APT01,1,2010-02-04,HQ,6.5,old rain gauge
APT01,1,2010-02-05,HQ,4.2,old rain gauge
APT01,1,2010-02-19,HQ,3.2,old rain gauge
APT01,1,2010-02-20,HQ,0.5,old rain gauge
APT01,1,2010-02-21,HQ,2,old rain gauge
APT01,1,2010-03-08,HQ,14.2,old rain gauge
APT01,1,2010-03-09,HQ,0.5,old rain gauge
APT01,1,2010-03-10,HQ,6,old rain gauge
APT01,1,2010-03-11,HQ,6,old rain gauge
APT01,1,2010-03-12,HQ,3,old rain gauge
APT01,1,2010-03-19,HQ,4.8,old rain gauge
APT01,1,2010-03-19,HQ,6.1,
APT01,1,2010-03-20,HQ,0.3,
APT01,1,2010-03-24,HQ,16.5,old rain gauge
APT01,1,2010-03-24,HQ,17.3,
APT01,1,2010-03-27,HQ,3.8,old rain gauge
APT01,1,2010-03-27,HQ,4.1,
APT01,1,2010-04-02,HQ,2,old rain gauge
APT01,1,2010-04-02,HQ,1.8,
APT01,1,2010-04-07,HQ,5,old rain gauge
APT01,1,2010-04-07,HQ,4.1,
APT01,1,2010-04-15,HQ,13.2,old rain gauge
APT01,1,2010-04-15,HQ,8.9,
APT01,1,2010-04-16,HQ,9.8,old rain gauge
APT01,1,2010-04-16,HQ,12.7,
APT01,1,2010-04-22,HQ,76,old rain gauge
APT01,1,2010-04-22,HQ,74.7,
APT01,1,2010-04-23,HQ,13,old rain gauge
APT01,1,2010-04-23,HQ,13.2,
APT01,1,2010-04-27,HQ,0.5,
APT01,1,2010-04-30,HQ,15.2,old rain gauge
APT01,1,2010-04-30,HQ,12.4,
APT01,1,2010-05-06,HQ,1.8,old rain gauge
APT01,1,2010-05-06,HQ,2,
APT01,1,2010-05-07,HQ,0.4,old rain gauge
APT01,1,2010-05-07,HQ,0.8,
APT01,1,2010-05-10,HQ,8.8,old rain gauge
APT01,1,2010-05-10,HQ,7.4,
APT01,1,2010-05-12,HQ,7.5,old rain gauge
APT01,1,2010-05-12,HQ,6.6,
APT01,1,2010-05-13,HQ,5,old rain gauge
APT01,1,2010-05-13,HQ,4.3,
APT01,1,2010-05-15,HQ,3.2,old rain gauge
APT01,1,2010-05-15,HQ,3.8,
APT01,1,2010-05-16,HQ,1,old rain gauge
APT01,1,2010-05-16,HQ,1,
APT01,1,2010-05-17,HQ,0.3,
APT01,1,2010-05-18,HQ,0.3,
APT01,1,2010-05-19,HQ,18.2,old rain gauge
APT01,1,2010-05-19,HQ,18.3,
APT01,1,2010-05-20,HQ,8.5,old rain gauge
APT01,1,2010-05-20,HQ,9.1,
APT01,1,2010-05-26,HQ,1,old rain gauge
APT01,1,2010-05-26,HQ,1,
APT01,1,2010-05-30,HQ,8.8,old rain gauge
APT01,1,2010-05-30,HQ,8.4,
APT01,1,2010-06-07,HQ,1,old rain gauge
APT01,1,2010-06-07,HQ,1,
APT01,1,2010-06-08,HQ,41.5,old rain gauge
APT01,1,2010-06-08,HQ,39.9,
APT01,1,2010-06-12,HQ,25.5,old rain gauge
APT01,1,2010-06-12,HQ,25.7,
APT01,1,2010-06-13,HQ,58.4,old rain gauge
APT01,1,2010-06-13,HQ,52.3,
APT01,1,2010-06-14,HQ,0,old rain gauge
APT01,1,2010-06-14,HQ,1.8,
APT01,1,2010-06-15,HQ,1.3,old rain gauge
APT01,1,2010-06-15,HQ,1.5,
APT01,1,2010-06-16,HQ,30.8,old rain gauge
APT01,1,2010-06-16,HQ,29.7,
APT01,1,2010-06-19,HQ,16,old rain gauge
APT01,1,2010-06-19,HQ,4.1,
APT01,1,2010-06-20,HQ,21.3,old rain gauge
APT01,1,2010-06-20,HQ,31,
APT01,1,2010-06-27,HQ,2.8,old rain gauge
APT01,1,2010-06-27,HQ,2.8,
APT01,1,2010-07-04,HQ,81.8,old rain gauge
APT01,1,2010-07-04,HQ,77.5,
APT01,1,2010-07-05,HQ,12.6,old rain gauge
APT01,1,2010-07-05,HQ,11.2,
APT01,1,2010-07-07,HQ,0.5,old rain gauge
APT01,1,2010-07-07,HQ,1.5,
APT01,1,2010-07-14,HQ,28.7,old rain gauge
APT01,1,2010-07-14,HQ,27.4,
APT01,1,2010-07-15,HQ,6.2,old rain gauge
APT01,1,2010-07-15,HQ,4.6,
APT01,1,2010-07-20,HQ,25.6,old rain gauge
APT01,1,2010-07-20,HQ,23.4,
APT01,1,2010-07-21,HQ,3,old rain gauge
APT01,1,2010-07-21,HQ,3,
APT01,1,2010-07-30,HQ,8,old rain gauge
APT01,1,2010-07-30,HQ,6.4,
APT01,1,2010-08-10,HQ,2.5,old rain gauge
APT01,1,2010-08-10,HQ,1.3,
APT01,1,2010-08-13,HQ,23.8,old rain gauge
APT01,1,2010-08-13,HQ,21.3,
APT01,1,2010-08-14,HQ,2.2,old rain gauge
APT01,1,2010-08-14,HQ,1.5,
APT01,1,2010-08-15,HQ,0.5,
APT01,1,2010-08-17,HQ,3.5,old rain gauge
APT01,1,2010-08-17,HQ,3.6,
APT01,1,2010-08-24,HQ,33.2,old rain gauge
APT01,1,2010-08-24,HQ,32,
APT01,1,2010-09-02,HQ,4.9,old rain gauge
APT01,1,2010-09-02,HQ,4.8,
APT01,1,2010-09-05,HQ,0.2,old rain gauge
APT01,1,2010-09-05,HQ,0.5,
APT01,1,2010-09-09,HQ,5.2,old rain gauge
APT01,1,2010-09-09,HQ,5.3,
APT01,1,2010-09-10,HQ,3.2,old rain gauge
APT01,1,2010-09-10,HQ,3.6,
APT01,1,2010-09-14,HQ,9.5,old rain gauge
APT01,1,2010-09-14,HQ,9.4,
APT01,1,2010-09-15,HQ,34.4,old rain gauge
APT01,1,2010-09-15,HQ,33.3,
APT01,1,2010-09-23,HQ,19.6,old rain gauge
APT01,1,2010-09-23,HQ,18.3,
APT01,1,2010-09-25,HQ,20,old rain gauge
APT01,1,2010-09-25,HQ,20.3,
APT01,1,2010-10-11,HQ,10.2,old rain gauge
APT01,1,2010-10-11,HQ,9.9,
APT01,1,2010-10-22,HQ,15.6,old rain gauge
APT01,1,2010-10-22,HQ,12.7,
APT01,1,2010-10-23,HQ,2,old rain gauge
APT01,1,2010-10-23,HQ,2.5,
APT01,1,2010-10-25,HQ,0.5,old rain gauge
APT01,1,2010-10-26,HQ,0.3,
APT01,1,2010-11-12,HQ,45.6,old rain gauge
APT01,1,2010-11-12,HQ,40.1,
APT01,1,2010-11-17,HQ,5,old rain gauge
APT01,1,2010-11-17,HQ,4.3,
APT01,1,2010-12-23,HQ,0.7,old rain gauge
APT01,1,2010-12-23,HQ,0.5,
APT01,1,2010-12-24,HQ,0.5,old rain gauge
APT01,1,2010-12-24,HQ,0.5,
APT01,1,2010-12-30,HQ,0.3,
APT01,1,2010-12-31,HQ,0.6,old rain gauge
APT01,1,2010-12-31,HQ,0.3,
APT01,1,2011-01-09,HQ,3.8,old rain gauge
APT01,1,2011-01-09,HQ,1,
APT01,1,2011-01-10,HQ,8.5,old rain gauge
APT01,1,2011-01-10,HQ,10.4,
APT01,1,2011-01-19,HQ,6.5,old rain gauge
APT01,1,2011-01-19,HQ,7.4,
APT01,1,2011-02-01,HQ,4,old rain gauge
APT01,1,2011-02-01,HQ,3.3,
APT01,1,2011-02-08,HQ,4.2,old rain gauge
APT01,1,2011-02-08,HQ,5.3,
APT01,1,2011-02-09,HQ,0.8,
APT01,1,2011-02-24,HQ,11,old rain gauge
APT01,1,2011-02-24,HQ,12.4,
APT01,1,2011-03-07,HQ,0.4,old rain gauge
APT01,1,2011-03-07,HQ,0.8,
APT01,1,2011-03-08,HQ,4,old rain gauge
APT01,1,2011-03-08,HQ,4.3,
APT01,1,2011-03-13,HQ,6,old rain gauge
APT01,1,2011-03-13,HQ,7.9,
APT01,1,2011-03-14,HQ,9.6,old rain gauge
APT01,1,2011-03-14,HQ,9.1,
APT01,1,2011-03-19,HQ,21,old rain gauge
APT01,1,2011-03-19,HQ,20.1,
APT01,1,2011-03-24,HQ,1.8,old rain gauge
APT01,1,2011-03-24,HQ,1,
APT01,1,2011-03-25,HQ,1.3,
APT01,1,2011-03-27,HQ,1,old rain gauge
APT01,1,2011-03-27,HQ,0.8,
APT01,1,2011-03-28,HQ,0.5,old rain gauge
APT01,1,2011-03-28,HQ,0.5,
APT01,1,2011-03-29,HQ,0.5,
APT01,1,2011-03-31,HQ,2.3,
APT01,1,2011-04-03,HQ,0.5,
APT01,1,2011-04-07,HQ,11.7,
APT01,1,2011-04-14,HQ,11.9,
APT01,1,2011-04-15,HQ,23.6,
APT01,1,2011-04-22,HQ,20.8,
APT01,1,2011-04-25,HQ,10.2,
APT01,1,2011-05-05,HQ,1.5,
APT01,1,2011-05-07,HQ,2.3,
APT01,1,2011-05-10,HQ,1.3,
APT01,1,2011-05-11,HQ,1.3,
APT01,1,2011-05-13,HQ,6.9,
APT01,1,2011-05-18,HQ,5.6,
APT01,1,2011-05-19,HQ,18,
APT01,1,2011-05-20,HQ,11.9,
APT01,1,2011-05-24,HQ,37.8,
APT01,1,2011-05-25,HQ,15,
APT01,1,2011-05-31,HQ,12.2,
APT01,1,2011-06-01,HQ,7.9,
APT01,1,2011-06-02,HQ,52.3,
APT01,1,2011-06-12,HQ,0.5,
APT01,1,2011-06-13,HQ,0.3,
APT01,1,2011-06-16,HQ,7.9,
APT01,1,2011-06-17,HQ,3.8,
APT01,1,2011-06-18,HQ,2,
APT01,1,2011-06-19,HQ,2.3,
APT01,1,2011-06-20,HQ,9.9,
APT01,1,2011-07-03,HQ,1.3,
APT01,1,2011-07-06,HQ,3.6,
APT01,1,2011-07-07,HQ,36.8,
APT01,1,2011-07-16,HQ,0.3,
APT01,1,2011-07-24,HQ,14.7,
APT01,1,2011-07-25,HQ,0.3,
APT01,1,2011-07-27,HQ,6.9,
APT01,1,2011-07-29,HQ,3.8,
APT01,1,2011-08-04,HQ,1.5,
APT01,1,2011-08-05,HQ,30.2,
APT01,1,2011-08-07,HQ,7.9,
APT01,1,2011-08-08,HQ,5.6,
APT01,1,2011-08-10,HQ,5.8,
APT01,1,2011-08-12,HQ,0.8,
APT01,1,2011-08-15,HQ,12.4,
APT01,1,2011-08-16,HQ,2.3,
APT01,1,2011-08-30,HQ,6.4,
APT01,1,2011-09-09,HQ,9.1,
APT01,1,2011-09-10,HQ,0.3,
APT01,1,2011-09-14,HQ,0.3,
APT01,1,2011-09-16,HQ,0.5,
APT01,1,2011-09-17,HQ,3.3,
APT01,1,2011-09-18,HQ,32.5,
APT01,1,2011-10-08,HQ,5.1,
APT01,1,2011-10-09,HQ,9.4,
APT01,1,2011-10-10,HQ,13.7,
APT01,1,2011-10-12,HQ,29.5,
APT01,1,2011-10-17,HQ,0.3,
APT01,1,2011-10-18,HQ,0.5,
APT01,1,2011-10-26,HQ,0.8,
APT01,1,2011-11-02,HQ,4.1,
APT01,1,2011-11-07,HQ,41.1,
APT01,1,2011-11-08,HQ,40.6,
APT01,1,2011-11-09,HQ,7.1,
APT01,1,2011-11-19,HQ,0.3,
APT01,1,2011-11-22,HQ,2.3,
APT01,1,2011-11-25,HQ,3.8,
APT01,1,2011-11-26,HQ,12.7,
APT01,1,2011-12-02,HQ,0.5,
APT01,1,2011-12-03,HQ,34.8,
APT01,1,2011-12-13,HQ,9.9,
APT01,1,2011-12-14,HQ,13.7,
APT01,1,2011-12-19,HQ,23.1,
APT01,1,2011-12-20,HQ,5.6,
APT01,1,2011-12-21,HQ,0.8,
APT01,1,2011-12-31,HQ,0.3,
APT01,1,2012-01-16,HQ,0.3,
APT01,1,2012-01-22,HQ,0.3,
APT01,1,2012-02-03,HQ,33.8,
APT01,1,2012-02-04,HQ,4.1,
APT01,1,2012-02-07,HQ,0.8,
APT01,1,2012-02-13,HQ,3.8,
APT01,1,2012-02-15,HQ,1,
APT01,1,2012-02-20,HQ,4.8,
APT01,1,2012-02-21,HQ,0.3,
APT01,1,2012-02-23,HQ,0.3,
APT01,1,2012-02-28,HQ,1.3,
APT01,1,2012-02-29,HQ,0.3,
APT01,1,2012-03-02,HQ,0.8,
APT01,1,2012-03-04,HQ,0.8,
APT01,1,2012-03-08,HQ,2.3,
APT01,1,2012-03-11,HQ,7.4,
APT01,1,2012-03-12,HQ,0.5,
APT01,1,2012-03-19,HQ,13.5,
APT01,1,2012-03-20,HQ,20.1,
APT01,1,2012-03-21,HQ,16,
APT01,1,2012-03-22,HQ,4.6,
APT01,1,2012-04-04,HQ,26.9,
APT01,1,2012-04-07,HQ,7.4,
APT01,1,2012-04-12,HQ,2.5,
APT01,1,2012-04-14,HQ,1,
APT01,1,2012-04-15,HQ,2,
APT01,1,2012-04-27,HQ,2,
APT01,1,2012-04-29,HQ,9.9,
APT01,1,2012-04-30,HQ,0.3,
APT01,1,2012-05-01,HQ,0.8,
APT01,1,2012-05-07,HQ,0.3,
APT01,1,2012-05-11,HQ,1.3,
APT01,1,2012-05-12,HQ,2.3,
APT01,1,2012-05-30,HQ,23.1,
APT01,1,2012-06-01,HQ,0.3,
APT01,1,2012-06-03,HQ,0.3,
APT01,1,2012-06-11,HQ,0.3,
APT01,1,2012-06-14,HQ,26.7,
APT01,1,2012-06-15,HQ,17.3,
APT01,1,2012-06-20,HQ,47.5,
APT01,1,2012-06-21,HQ,20.8,
APT01,1,2012-06-23,HQ,4.1,
APT01,1,2012-07-13,HQ,5.1,
APT01,1,2012-07-18,HQ,5.8,
APT01,1,2012-07-19,HQ,6.9,
APT01,1,2012-07-25,HQ,4.1,
APT01,1,2012-07-26,HQ,1.8,
APT01,1,2012-07-31,HQ,0.8,
APT01,1,2012-08-01,HQ,2.8,
APT01,1,2012-08-02,HQ,12.4,
APT01,1,2012-08-03,HQ,4.1,
APT01,1,2012-08-14,HQ,6.9,
APT01,1,2012-08-24,HQ,59.9,
APT01,1,2012-08-25,HQ,45.7,
APT01,1,2012-08-26,HQ,0.3,
APT01,1,2012-09-03,HQ,0.3,
APT01,1,2012-09-07,HQ,5.3,
APT01,1,2012-09-12,HQ,33.8,
APT01,1,2012-09-13,HQ,9.7,
APT01,1,2012-09-16,HQ,0.3,
APT01,1,2012-09-26,HQ,2.5,
APT01,1,2012-10-12,HQ,5.8,
APT01,1,2012-10-13,HQ,4.8,
APT01,1,2012-10-14,HQ,0.3,
APT01,1,2012-10-17,HQ,0.5,
APT01,1,2012-10-24,HQ,0.3,
APT01,1,2012-10-25,HQ,2.3,
APT01,1,2012-11-10,HQ,9.7,
APT01,1,2012-11-11,HQ,10.7,
APT01,1,2012-12-01,HQ,0.3,
APT01,1,2012-12-14,HQ,2.5,
APT01,1,2012-12-19,HQ,1.3,
APT01,1,2012-12-20,HQ,3.6,
APT01,1,2012-12-31,HQ,4.1,
APT01,1,2013-01-01,HQ,0.3,
APT01,1,2013-01-10,HQ,4.6,
APT01,1,2013-01-27,HQ,2,
APT01,1,2013-01-29,HQ,2.3,
APT01,1,2013-01-30,HQ,3.3,
APT01,1,2013-02-07,HQ,16.5,
APT01,1,2013-02-09,HQ,0.5,
APT01,1,2013-02-21,HQ,11.4,
APT01,1,2013-02-22,HQ,0.3,
APT01,1,2013-02-25,HQ,0.8,
APT01,1,2013-02-26,HQ,2.8,
APT01,1,2013-02-27,HQ,1.3,
APT01,1,2013-03-04,HQ,0.3,
APT01,1,2013-03-05,HQ,0.3,
APT01,1,2013-03-09,HQ,13.5,
APT01,1,2013-03-10,HQ,1.8,
APT01,1,2013-03-17,HQ,0.5,
APT01,1,2013-03-18,HQ,0.8,
APT01,1,2013-03-19,HQ,3.3,
APT01,1,2013-03-22,HQ,0.5,
APT01,1,2013-03-23,HQ,3.3,
APT01,1,2013-03-24,HQ,4.1,
APT01,1,2013-03-30,HQ,3,
APT01,1,2013-03-31,HQ,1.3,
APT01,1,2013-04-09,HQ,13.7,
APT01,1,2013-04-10,HQ,14,
APT01,1,2013-04-17,HQ,39.6,
APT01,1,2013-04-18,HQ,4.8,
APT01,1,2013-04-22,HQ,4.8,
APT01,1,2013-04-23,HQ,8.1,
APT01,1,2013-04-26,HQ,3.3,
APT01,1,2013-04-27,HQ,1.8,
APT01,1,2013-05-01,HQ,6.6,
APT01,1,2013-05-02,HQ,32.5,
APT01,1,2013-05-04,HQ,1.5,
APT01,1,2013-05-05,HQ,0.3,
APT01,1,2013-05-08,HQ,7.1,
APT01,1,2013-05-09,HQ,9.9,
APT01,1,2013-05-18,HQ,5.3,
APT01,1,2013-05-19,HQ,2,
APT01,1,2013-05-27,HQ,0.3,
APT01,1,2013-05-29,HQ,4.1,
APT01,1,2013-05-30,HQ,23.6,
APT01,1,2013-05-31,HQ,0.3,
APT01,1,2013-06-04,HQ,0.3,
APT01,1,2013-06-05,HQ,12.2,
APT01,1,2013-06-08,HQ,12.2,
APT01,1,2013-06-15,HQ,3.6,
APT01,1,2013-06-17,HQ,10.9,
APT01,1,2013-06-18,HQ,0.3,
APT01,1,2013-06-20,HQ,0.3,
APT01,1,2013-06-23,HQ,33.3,
APT01,1,2013-06-24,HQ,0.9,
APT01,1,2013-06-25,HQ,19.8,
APT01,1,2013-06-27,HQ,40.1,
APT01,1,2013-07-09,HQ,8.9,
APT01,1,2013-07-10,HQ,0.3,
APT01,1,2013-07-14,HQ,2.5,
APT01,1,2013-07-20,HQ,11.7,
APT01,1,2013-07-21,HQ,2.3,
APT01,1,2013-07-22,HQ,10.7,
APT01,1,2013-07-25,HQ,5.8,
APT01,1,2013-07-26,HQ,2.5,
APT01,1,2013-07-27,HQ,5.1,
APT01,1,2013-07-28,HQ,6.1,
APT01,1,2013-07-29,HQ,64.5,
APT01,1,2013-08-02,HQ,49.3,
APT01,1,2013-08-03,HQ,0.3,
APT01,1,2013-08-04,HQ,15.2,
APT01,1,2013-08-07,HQ,18.3,
APT01,1,2013-08-08,HQ,1.5,
APT01,1,2013-08-12,HQ,26.9,
APT01,1,2013-08-15,HQ,2.8,
APT01,1,2013-09-11,HQ,16.5,
APT01,1,2013-09-12,HQ,3.6,
APT01,1,2013-09-15,HQ,2.5,
APT01,1,2013-09-16,HQ,16.3,
APT01,1,2013-09-17,HQ,6.9,
APT01,1,2013-09-19,HQ,0.3,
APT01,1,2013-09-28,HQ,6.1,
APT01,1,2013-10-03,HQ,25.1,
APT01,1,2013-10-04,HQ,9.9,
APT01,1,2013-10-05,HQ,0.3,
APT01,1,2013-10-11,HQ,0.5,
APT01,1,2013-10-14,HQ,8.4,
APT01,1,2013-10-15,HQ,0.3,
APT01,1,2013-10-18,HQ,9.9,
APT01,1,2013-10-29,HQ,2,
APT01,1,2013-10-30,HQ,6.9,
APT01,1,2013-10-31,HQ,4.1,
APT01,1,2013-11-01,HQ,0.3,
APT01,1,2013-11-05,HQ,11.9,
APT01,1,2013-11-21,HQ,1.5,
APT01,1,2013-12-04,HQ,0.3,
APT01,1,2013-12-08,HQ,0.8,
APT01,1,2013-12-21,HQ,14.5,
APT01,1,2013-12-22,HQ,3,
APT01,1,2013-12-23,HQ,0.5,
APT01,1,2014-01-01,HQ,3.8,
APT01,1,2014-01-04,HQ,2.8,
APT01,1,2014-01-05,HQ,0.8,
APT01,1,2014-01-10,HQ,1.8,
APT01,1,2014-01-26,HQ,0.3,
APT01,1,2014-01-31,HQ,1.5,
APT01,1,2014-02-01,HQ,4.8,
APT01,1,2014-02-04,HQ,13.2,
APT01,1,2014-02-05,HQ,0.3,
APT01,1,2014-02-09,HQ,0.3,
APT01,1,2014-02-20,HQ,14.2,
APT01,1,2014-03-01,HQ,1.3,
APT01,1,2014-03-02,HQ,1.3,
APT01,1,2014-03-05,HQ,0.3,
APT01,1,2014-03-11,HQ,0.3,
APT01,1,2014-03-23,HQ,0.3,
APT01,1,2014-03-24,HQ,7.6,
APT01,1,2014-03-26,HQ,1.8,
APT01,1,2014-04-02,HQ,20.6,
APT01,1,2014-04-06,HQ,0.3,
APT01,1,2014-04-13,HQ,4.3,
APT01,1,2014-04-14,HQ,0.3,
APT01,1,2014-04-21,HQ,0.3,
APT01,1,2014-04-24,HQ,22.9,
APT01,1,2014-04-27,HQ,73.4,
APT01,1,2014-04-28,HQ,0.3,
APT01,1,2014-04-29,HQ,8.6,
APT01,1,2014-05-07,HQ,0.3,
APT01,1,2014-05-12,HQ,9.9,
APT01,1,2014-05-16,HQ,3,
APT01,1,2014-05-22,HQ,7.9,
APT01,1,2014-05-23,HQ,11.4,
APT01,1,2014-05-24,HQ,2.5,
APT01,1,2014-06-01,HQ,31.2,
APT01,1,2014-06-02,HQ,0.3,
APT01,1,2014-06-05,HQ,22.6,
APT01,1,2014-06-07,HQ,9.7,
APT01,1,2014-06-09,HQ,59.2,
APT01,1,2014-06-10,HQ,1.3,
APT01,1,2014-06-12,HQ,13.7,
APT01,1,2014-06-15,HQ,26.4,
APT01,1,2014-06-19,HQ,5.1,
APT01,1,2014-06-22,HQ,1.3,
APT01,1,2014-06-28,HQ,9.1,
APT01,1,2014-07-07,HQ,1,
APT01,1,2014-07-08,HQ,3.8,
APT01,1,2014-07-10,HQ,4.1,
APT01,1,2014-07-13,HQ,3.3,
APT01,1,2014-07-14,HQ,0.5,
APT01,1,2014-07-26,HQ,0.3,
APT01,1,2014-07-30,HQ,10.4,
APT01,1,2014-08-06,HQ,3.6,
APT01,1,2014-08-07,HQ,0.3,
APT01,1,2014-08-08,HQ,0.5,
APT01,1,2014-08-10,HQ,35.3,
APT01,1,2014-08-15,HQ,3.6,
APT01,1,2014-08-17,HQ,1,
APT01,1,2014-08-18,HQ,8.6,
APT01,1,2014-08-19,HQ,2.8,
APT01,1,2014-08-26,HQ,2.3,
APT01,1,2014-08-28,HQ,2.3,
APT01,1,2014-08-29,HQ,0.5,
APT01,1,2014-08-31,HQ,26.2,
APT01,1,2014-09-01,HQ,6.1,
APT01,1,2014-09-03,HQ,0.8,
APT01,1,2014-09-09,HQ,4.3,
APT01,1,2014-09-10,HQ,7.4,
APT01,1,2014-09-12,HQ,1.5,
APT01,1,2014-09-23,HQ,3.3,
APT01,1,2014-09-30,HQ,0.3,
APT01,1,2014-10-01,HQ,63.8,
APT01,1,2014-10-02,HQ,2.3,
APT01,1,2014-10-03,HQ,0.3,
APT01,1,2014-10-09,HQ,20.1,
APT01,1,2014-10-10,HQ,4.6,
APT01,1,2014-10-13,HQ,8.6,
APT01,1,2014-10-22,HQ,0.3,
APT01,1,2014-10-23,HQ,8.1,
APT01,1,2014-10-28,HQ,0.3,
APT01,1,2014-11-10,HQ,0.8,
APT01,1,2014-11-15,HQ,1,
APT01,1,2014-11-16,HQ,0.5,
APT01,1,2014-11-21,HQ,0.5,
APT01,1,2014-11-22,HQ,1.3,
APT01,1,2014-11-23,HQ,2.3,
APT01,1,2014-12-05,HQ,18.8,
APT01,1,2014-12-14,HQ,5.3,
APT01,1,2014-12-15,HQ,18.3,
APT01,1,2014-12-17,HQ,3,
APT01,1,2014-12-18,HQ,5.3,
APT01,1,2014-12-22,HQ,3.3,
APT01,1,2014-12-23,HQ,0.3,
APT01,1,2015-01-03,HQ,0.8,
APT01,1,2015-01-11,HQ,1.3,
APT01,1,2015-01-30,HQ,0.3,
APT01,1,2015-01-31,HQ,22.9,
APT01,1,2015-02-01,HQ,6.1,
APT01,1,2015-02-04,HQ,0.8,
APT01,1,2015-02-15,HQ,3.8,
APT01,1,2015-02-16,HQ,0.5,
APT01,1,2015-02-17,HQ,1.8,
APT01,1,2015-02-21,HQ,0.8,
APT01,1,2015-02-28,HQ,1.8,
APT01,1,2015-03-16,HQ,0.3,
APT01,1,2015-03-18,HQ,1.5,
APT01,1,2015-03-19,HQ,0.3,
APT01,1,2015-03-24,HQ,0.3,
APT01,1,2015-03-25,HQ,3.3,
APT01,1,2015-03-26,HQ,0.5,
APT01,1,2015-04-02,HQ,24.6,
APT01,1,2015-04-03,HQ,3.8,
APT01,1,2015-04-07,HQ,0.3,
APT01,1,2015-04-08,HQ,0.5,
APT01,1,2015-04-09,HQ,0.3,
APT01,1,2015-04-12,HQ,2.5,
APT01,1,2015-04-13,HQ,1,
APT01,1,2015-04-16,HQ,0.5,
APT01,1,2015-04-18,HQ,9.9,
APT01,1,2015-04-19,HQ,10.9,
APT01,1,2015-04-24,HQ,10.9,
APT01,1,2015-04-25,HQ,7.1,
APT01,1,2015-05-03,HQ,0.5,
APT01,1,2015-05-04,HQ,46.7,
APT01,1,2015-05-05,HQ,2,
APT01,1,2015-05-06,HQ,11.7,
APT01,1,2015-05-07,HQ,7.1,
APT01,1,2015-05-09,HQ,8.9,
APT01,1,2015-05-10,HQ,19.8,
APT01,1,2015-05-13,HQ,8.4,
APT01,1,2015-05-14,HQ,6.1,
APT01,1,2015-05-15,HQ,6.6,
APT01,1,2015-05-16,HQ,19.8,
APT01,1,2015-05-19,HQ,1.3,
APT01,1,2015-05-20,HQ,17.3,
APT01,1,2015-05-23,HQ,25.1,
APT01,1,2015-05-24,HQ,0.8,
APT01,1,2015-05-25,HQ,16.5,
APT01,1,2015-05-26,HQ,1.5,
APT01,1,2015-05-28,HQ,23.1,
APT01,1,2015-05-29,HQ,4.8,
APT01,1,2015-06-02,HQ,1.5,
APT01,1,2015-06-03,HQ,0.5,
APT01,1,2015-06-04,HQ,8.1,
APT01,1,2015-06-05,HQ,31,
APT01,1,2015-06-11,HQ,25.7,
APT01,1,2015-06-12,HQ,6.4,
APT01,1,2015-06-13,HQ,4.8,
APT01,1,2015-06-14,HQ,14.5,
APT01,1,2015-06-15,HQ,10.4,
APT01,1,2015-06-25,HQ,3.6,
APT01,1,2015-06-26,HQ,16,
APT01,1,2015-07-02,HQ,18,
APT01,1,2015-07-03,HQ,1,
APT01,1,2015-07-06,HQ,76.2,
APT01,1,2015-07-10,HQ,7.1,
APT01,1,2015-07-15,HQ,14,
APT01,1,2015-07-18,HQ,0.3,
APT01,1,2015-07-19,HQ,10.7,
APT01,1,2015-07-20,HQ,1.3,
APT01,1,2015-07-24,HQ,0.5,
APT01,1,2015-07-26,HQ,3,
APT01,1,2015-07-27,HQ,1.5,
APT01,1,2015-07-29,HQ,13.7,
APT01,1,2015-08-04,HQ,4.6,
APT01,1,2015-08-05,HQ,5.3,
APT01,1,2015-08-08,HQ,33,
APT01,1,2015-08-09,HQ,1,
APT01,1,2015-08-18,HQ,14.7,
APT01,1,2015-08-22,HQ,2.3,
APT01,1,2015-08-23,HQ,9.1,
APT01,1,2015-08-28,HQ,14,
APT01,1,2015-09-07,HQ,20.6,
APT01,1,2015-09-10,HQ,50.8,
APT01,1,2015-09-12,HQ,0.3,
APT01,1,2015-09-17,HQ,2,
APT01,1,2015-09-23,HQ,1.5,
APT01,1,2015-09-24,HQ,6.6,
APT01,1,2015-09-25,HQ,9.9,
APT01,1,2015-09-29,HQ,1.3,
APT01,1,2015-10-09,HQ,0.5,
APT01,1,2015-10-23,HQ,1.3,
APT01,1,2015-10-30,HQ,13.5,
APT01,1,2015-10-31,HQ,0.3,
APT01,1,2015-11-11,HQ,0.8,
APT01,1,2015-11-16,HQ,1,
APT01,1,2015-11-17,HQ,24.4,
APT01,1,2015-11-18,HQ,0.8,
APT01,1,2015-11-21,HQ,0.3,
APT01,1,2015-11-26,HQ,42.7,
APT01,1,2015-11-27,HQ,3,
APT01,1,2015-11-28,HQ,11.4,
APT01,1,2015-11-29,HQ,13,
APT01,1,2015-11-30,HQ,21.8,
